Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9768919,"NPAS4 regulates expression of target genes",2,41,0.002700388592504775,0.619608670012036,0.7216282855073612,2,36,0.0025571814178150304,9606,Homo sapiens,"FOS","","R-HSA-9768950;R-HSA-9768945"
R-HSA-9027284,"Erythropoietin activates RAS",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,8,8,5.68262537292229E-4,9606,Homo sapiens,"EPO","","R-HSA-9027274;R-HSA-9029149;R-HSA-9029151;R-HSA-9029150;R-HSA-9029155;R-HSA-9024723;R-HSA-9029158;R-HSA-9024726"
R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,7,7,4.972297201307004E-4,9606,Homo sapiens,"PDGFRA","","R-HSA-9672177;R-HSA-9672176;R-HSA-9672164;R-HSA-9672170;R-HSA-9672168;R-HSA-9672175;R-HSA-9672172"
R-HSA-9673770,"Signaling by PDGFRA extracellular domain mutants",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,7,7,4.972297201307004E-4,9606,Homo sapiens,"PDGFRA","","R-HSA-9672163;R-HSA-9672162;R-HSA-9672178;R-HSA-9672159;R-HSA-9672174;R-HSA-9672158;R-HSA-9672173"
R-HSA-170670,"Adenylate cyclase inhibitory pathway",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,5,5,3.5516408580764315E-4,9606,Homo sapiens,"ADCY1","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-5654228,"Phospholipase C-mediated cascade; FGFR4",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,3,3,2.1309845148458588E-4,9606,Homo sapiens,"FGF23","","R-HSA-5654151;R-HSA-5654163;R-HSA-5654169"
R-HSA-193639,"p75NTR signals via NF-kB",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,11,13,9.234266230998721E-4,9606,Homo sapiens,"NGFR","","R-HSA-193665;R-HSA-193686;R-HSA-193703;R-HSA-193684;R-HSA-193656;R-HSA-193641;R-HSA-193705;R-HSA-193694;R-HSA-209566;R-HSA-193695;R-HSA-193647"
R-HSA-190239,"FGFR3 ligand binding and activation",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,4,6,4.2619690296917176E-4,9606,Homo sapiens,"FGF23","","R-HSA-8851619;R-HSA-190388;R-HSA-190261;R-HSA-8851632"
R-HSA-111447,"Activation of BAD and translocation to mitochondria ",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,2,5,3.5516408580764315E-4,9606,Homo sapiens,"MKRN3;SFN","","R-HSA-139906;R-HSA-139899"
R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,1,3,2.1309845148458588E-4,9606,Homo sapiens,"UBE2C","","R-HSA-9014342"
R-HSA-77352,"Beta oxidation of butanoyl-CoA to acetyl-CoA",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,1,4,2.841312686461145E-4,9606,Homo sapiens,"ACSM3","","R-HSA-8875013"
R-HSA-9755779,"SARS-CoV-2 targets host intracellular signalling and regulatory pathways",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,1,5,3.5516408580764315E-4,9606,Homo sapiens,"MKRN3;SFN","","R-HSA-9729500"
R-HSA-9735871,"SARS-CoV-1 targets host intracellular signalling and regulatory pathways",1,19,0.0012513995916485544,0.6215586602143641,0.7216282855073612,1,7,4.972297201307004E-4,9606,Homo sapiens,"MKRN3;SFN","","R-HSA-9727919"
R-HSA-9020591,"Interleukin-12 signaling",4,84,0.005532503457814661,0.622272719008271,0.7216282855073612,2,56,0.003977837761045603,9606,Homo sapiens,"SERPINB2;GSTA2","","R-HSA-8950586;R-HSA-8950567"
R-HSA-9013406,"RHOQ GTPase cycle",3,63,0.004149377593360996,0.6247628457244924,0.7216282855073612,2,5,3.5516408580764315E-4,9606,Homo sapiens,"IQGAP3;CFTR","","R-HSA-9018746;R-HSA-5627072"
R-HSA-9024446,"NR1H2 and NR1H3-mediated signaling",4,85,0.005598366594217217,0.6314329042119444,0.7216282855073612,4,60,0.004261969029691718,9606,Homo sapiens,"CETP;PCK1","","R-HSA-9035133;R-HSA-9028524;R-HSA-9035169;R-HSA-9605051"
R-HSA-1474228,"Degradation of the extracellular matrix",7,148,0.009747744187578213,0.6316070808506651,0.7216282855073612,39,105,0.007458445801960506,9606,Homo sapiens,"MMP12;MMP11;COL15A1;MMP7;MME;SPP1;DCN","","R-HSA-3828025;R-HSA-4086205;R-HSA-1604763;R-HSA-1474197;R-HSA-1564179;R-HSA-3791295;R-HSA-2168038;R-HSA-1564112;R-HSA-1604752;R-HSA-1604690;R-HSA-2534248;R-HSA-2168046;R-HSA-1564120;R-HSA-1564184;R-HSA-1454791;R-HSA-1566981;R-HSA-1566979;R-HSA-3791149;R-HSA-1592270;R-HSA-8940561;R-HSA-1604359;R-HSA-1592314;R-HSA-1604731;R-HSA-1566962;R-HSA-1454781;R-HSA-1592371;R-HSA-1602484;R-HSA-1592436;R-HSA-1454843;R-HSA-1604712;R-HSA-1592297;R-HSA-1592362;R-HSA-2514772;R-HSA-1454757;R-HSA-2533970;R-HSA-2484882;R-HSA-2485148;R-HSA-1564142;R-HSA-2168923"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",7,148,0.009747744187578213,0.6316070808506651,0.7216282855073612,3,14,9.944594402614007E-4,9606,Homo sapiens,"ECM1;HGF;ALB;IGF2;SPP2;IGF1;IGSF9","","R-HSA-482772;R-HSA-481009;R-HSA-481007"
R-HSA-8964539,"Glutamate and glutamine metabolism",2,42,0.0027662517289073307,0.632623905687739,0.7216282855073612,1,14,9.944594402614007E-4,9606,Homo sapiens,"GLS2","","R-HSA-70609"
R-HSA-109606,"Intrinsic Pathway for Apoptosis",3,64,0.004215240729763551,0.6352670035661425,0.7216282855073612,8,63,0.004475067481176304,9606,Homo sapiens,"CDKN2A;E2F1;MKRN3;SFN","","R-HSA-139906;R-HSA-139899;R-HSA-140217;R-HSA-4331327;R-HSA-9645694;R-HSA-4331324;R-HSA-140221;R-HSA-9645692"
R-HSA-190236,"Signaling by FGFR",5,107,0.0070473555950734375,0.6384080517810999,0.7216282855073612,116,142,0.010086660036937065,9606,Homo sapiens,"FGF23;FGFR2","","R-HSA-5654614;R-HSA-5654615;R-HSA-5654612;R-HSA-5654608;R-HSA-5654622;R-HSA-5654623;R-HSA-5654620;R-HSA-5654618;R-HSA-5654596;R-HSA-5654597;R-HSA-5654594;R-HSA-5654592;R-HSA-5654607;R-HSA-5654605;R-HSA-5654603;R-HSA-5654600;R-HSA-5654646;R-HSA-5654647;R-HSA-8851619;R-HSA-5654643;R-HSA-5654640;R-HSA-5654641;R-HSA-5654399;R-HSA-5654655;R-HSA-5654397;R-HSA-5654653;R-HSA-5654651;R-HSA-5654392;R-HSA-190258;R-HSA-5654631;R-HSA-5654628;R-HSA-190256;R-HSA-190260;R-HSA-190261;R-HSA-8851632;R-HSA-5654625;R-HSA-5654637;R-HSA-190265;R-HSA-5654634;R-HSA-190268;R-HSA-5654633;R-HSA-191062;R-HSA-5656064;R-HSA-5654582;R-HSA-5654578;R-HSA-5654591;R-HSA-5654586;R-HSA-5654587;R-HSA-5654584;R-HSA-5654566;R-HSA-5654565;R-HSA-5654562;R-HSA-190326;R-HSA-5654560;R-HSA-5654575;R-HSA-5654573;R-HSA-5654571;R-HSA-5654569;R-HSA-5654224;R-HSA-5654222;R-HSA-5654734;R-HSA-5654730;R-HSA-5654729;R-HSA-8941613;R-HSA-8941628;R-HSA-190388;R-HSA-5654511;R-HSA-8941618;R-HSA-8941623;R-HSA-5654422;R-HSA-5654679;R-HSA-5654167;R-HSA-5654423;R-HSA-5654677;R-HSA-5654165;R-HSA-5654418;R-HSA-5654163;R-HSA-5654672;R-HSA-5654416;R-HSA-5654673;R-HSA-190408;R-HSA-5654684;R-HSA-5654428;R-HSA-5654426;R-HSA-190413;R-HSA-5654169;R-HSA-5654425;R-HSA-5654406;R-HSA-5654662;R-HSA-5654407;R-HSA-5654151;R-HSA-5654663;R-HSA-5654404;R-HSA-5654148;R-HSA-5654149;R-HSA-5654402;R-HSA-5654658;R-HSA-5654147;R-HSA-5654659;R-HSA-5654159;R-HSA-5654157;R-HSA-5654669;R-HSA-5654413;R-HSA-5654667;R-HSA-5654408;R-HSA-5654664;R-HSA-5654409;R-HSA-190429;R-HSA-5654709;R-HSA-5654705;R-HSA-5654717;R-HSA-5654714;R-HSA-5654692;R-HSA-5654690;R-HSA-5654701;R-HSA-5654697"
R-HSA-6811434,"COPI-dependent Golgi-to-ER retrograde traffic",5,107,0.0070473555950734375,0.6384080517810999,0.7216282855073612,2,11,7.813609887768149E-4,9606,Homo sapiens,"KIF18B;RACGAP1;KIFC1;KIF2C;KIF20A","","R-HSA-6811426;R-HSA-6811423"
R-HSA-68886,"M Phase",20,416,0.027399064743463084,0.6396044996312292,0.7216282855073612,38,91,0.006463986361699105,9606,Homo sapiens,"UBE2C;CDCA5;NCAPG;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C;HIST1H3H;NEK2;KIF20A","","R-HSA-2514854;R-HSA-2245218;R-HSA-174144;R-HSA-375302;R-HSA-2288097;R-HSA-2467809;R-HSA-5195402;R-HSA-2467811;R-HSA-1638803;R-HSA-2294574;R-HSA-2990882;R-HSA-2529015;R-HSA-2520883;R-HSA-2294580;R-HSA-380316;R-HSA-380508;R-HSA-2468287;R-HSA-2529020;R-HSA-2294590;R-HSA-2468293;R-HSA-2430533;R-HSA-9648114;R-HSA-2172678;R-HSA-174121;R-HSA-2294600;R-HSA-5244669;R-HSA-156723;R-HSA-2984220;R-HSA-2466068;R-HSA-9624800;R-HSA-2484822;R-HSA-380278;R-HSA-2467798;R-HSA-2172183;R-HSA-2301205;R-HSA-2467794;R-HSA-174202;R-HSA-1638821"
R-HSA-9687136,"Aberrant regulation of mitotic exit in cancer due to RB1 defects",1,20,0.0013172627280511099,0.6404383826134461,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"UBE2C","","R-HSA-9687377"
R-HSA-70350,"Fructose catabolism",1,20,0.0013172627280511099,0.6404383826134461,0.7216282855073612,1,5,3.5516408580764315E-4,9606,Homo sapiens,"ALDOB","","R-HSA-70342"
R-HSA-5635838,"Activation of SMO",1,20,0.0013172627280511099,0.6404383826134461,0.7216282855073612,1,9,6.392953544537576E-4,9606,Homo sapiens,"GAS1","","R-HSA-5632668"
R-HSA-3232118,"SUMOylation of transcription factors",1,20,0.0013172627280511099,0.6404383826134461,0.7216282855073612,1,11,7.813609887768149E-4,9606,Homo sapiens,"CDKN2A","","R-HSA-2997706"
R-HSA-1234174,"Cellular response to hypoxia",4,86,0.005664229730619772,0.6404491612113166,0.7216282855073612,2,20,0.0014206563432305726,9606,Homo sapiens,"EPO;CA9","","R-HSA-1235035;R-HSA-1235070"
R-HSA-9696264,"RND3 GTPase cycle",2,43,0.002832114865309886,0.6452885505364996,0.7216282855073612,2,2,1.4206563432305724E-4,9606,Homo sapiens,"MUC13;RND3","","R-HSA-9696267;R-HSA-9696268"
R-HSA-8963691,"Phenylalanine and tyrosine metabolism",2,43,0.002832114865309886,0.6452885505364996,0.7216282855073612,3,12,8.523938059383435E-4,9606,Homo sapiens,"TAT;HPD","","R-HSA-71155;R-HSA-517444;R-HSA-71163"
R-HSA-2980766,"Nuclear Envelope Breakdown",3,65,0.004281103866166107,0.6455644457179956,0.7216282855073612,4,13,9.234266230998721E-4,9606,Homo sapiens,"CCNB2;CCNB1;CDK1","","R-HSA-2984220;R-HSA-5195402;R-HSA-5244669;R-HSA-2990882"
R-HSA-70263,"Gluconeogenesis",3,66,0.0043469670025686625,0.6556543533632632,0.7216282855073612,3,26,0.0018468532461997443,9606,Homo sapiens,"ALDOB;PCK1;FBP1","","R-HSA-70241;R-HSA-71495;R-HSA-70479"
R-HSA-190242,"FGFR1 ligand binding and activation",1,21,0.0013831258644536654,0.6583773844092582,0.7216282855073612,4,7,4.972297201307004E-4,9606,Homo sapiens,"FGF23","","R-HSA-190256;R-HSA-191062;R-HSA-190268;R-HSA-190429"
R-HSA-9671793,"Diseases of hemostasis",1,21,0.0013831258644536654,0.6583773844092582,0.7216282855073612,6,18,0.0012785907089075152,9606,Homo sapiens,"F9","","R-HSA-9673223;R-HSA-9670874;R-HSA-9670888;R-HSA-9673231;R-HSA-9668253;R-HSA-9668365"
R-HSA-9651496,"Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)",1,21,0.0013831258644536654,0.6583773844092582,0.7216282855073612,6,18,0.0012785907089075152,9606,Homo sapiens,"F9","","R-HSA-9673223;R-HSA-9670874;R-HSA-9670888;R-HSA-9673231;R-HSA-9668253;R-HSA-9668365"
R-HSA-77288,"mitochondrial fatty acid beta-oxidation of unsaturated fatty acids",1,21,0.0013831258644536654,0.6583773844092582,0.7216282855073612,2,6,4.2619690296917176E-4,9606,Homo sapiens,"ACADL","","R-HSA-109339;R-HSA-109342"
R-HSA-5576893,"Phase 2 - plateau phase",1,21,0.0013831258644536654,0.6583773844092582,0.7216282855073612,1,3,2.1309845148458588E-4,9606,Homo sapiens,"KCNE5","","R-HSA-5577050"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",3,67,0.004412830138971218,0.6655362670851073,0.7216282855073612,1,26,0.0018468532461997443,9606,Homo sapiens,"COL15A1;MMP7","","R-HSA-2213200"
R-HSA-977225,"Amyloid fiber formation",4,89,0.005861819139827439,0.6666213737305573,0.7216282855073612,3,33,0.002344082966330445,9606,Homo sapiens,"TTR;ODAM;APOA4;HIST1H3H","","R-HSA-976734;R-HSA-977224;R-HSA-977136"
R-HSA-174154,"APC/C:Cdc20 mediated degradation of Securin",3,68,0.004478693275373773,0.6752100648902142,0.7216282855073612,3,3,2.1309845148458588E-4,9606,Homo sapiens,"CDC20;PTTG1;UBE2C","","R-HSA-174144;R-HSA-174202;R-HSA-174121"
R-HSA-5654219,"Phospholipase C-mediated cascade: FGFR1",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,3,3,2.1309845148458588E-4,9606,Homo sapiens,"FGF23","","R-HSA-5654167;R-HSA-5654165;R-HSA-5654149"
R-HSA-2022857,"Keratan sulfate degradation",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,2,7,4.972297201307004E-4,9606,Homo sapiens,"LUM","","R-HSA-2046239;R-HSA-1793217"
R-HSA-2142770,"Synthesis of 15-eicosatetraenoic acid derivatives",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,1,4,2.841312686461145E-4,9606,Homo sapiens,"PTGS2","","R-HSA-2161951"
R-HSA-5358606,"Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,2,9,6.392953544537576E-4,9606,Homo sapiens,"EXO1","","R-HSA-5358545;R-HSA-5358619"
R-HSA-3229121,"Glycogen storage diseases",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,2,10,7.103281716152863E-4,9606,Homo sapiens,"GYS2","","R-HSA-3858506;R-HSA-3878762"
R-HSA-5358565,"Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,2,10,7.103281716152863E-4,9606,Homo sapiens,"EXO1","","R-HSA-5358597;R-HSA-5358599"
R-HSA-211916,"Vitamins",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,1,5,3.5516408580764315E-4,9606,Homo sapiens,"CYP26A1","","R-HSA-212007"
R-HSA-209905,"Catecholamine biosynthesis",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,1,6,4.2619690296917176E-4,9606,Homo sapiens,"DBH","","R-HSA-209891"
R-HSA-6798163,"Choline catabolism",1,22,0.0014489890008562208,0.6754224814617016,0.7216282855073612,1,8,5.68262537292229E-4,9606,Homo sapiens,"BHMT","","R-HSA-1614654"
R-HSA-9707564,"Cytoprotection by HMOX1",4,91,0.00599354541263255,0.6833298280223671,0.7216282855073612,7,22,0.0015627219775536298,9606,Homo sapiens,"ALB;HBB;HBA2;HBA1;COX6A2","","R-HSA-9709317;R-HSA-9709360;R-HSA-9707504;R-HSA-9709406;R-HSA-9661432;R-HSA-163214;R-HSA-9709883"
R-HSA-9006931,"Signaling by Nuclear Receptors",18,387,0.025489033787788974,0.6887694400555328,0.7216282855073612,28,196,0.01392243216365961,9606,Homo sapiens,"CETP;MMP7;ADH1C;ADH1A;PDX1;FOS;ADH4;CYP26A1;CXCL12;RDH16;FOSB;HIST1H3H;PCK1","","R-HSA-9624272;R-HSA-9011981;R-HSA-9011983;R-HSA-5362518;R-HSA-5362525;R-HSA-9011975;R-HSA-9009371;R-HSA-9011997;R-HSA-5362564;R-HSA-9625479;R-HSA-8954207;R-HSA-9011985;R-HSA-9011984;R-HSA-8954199;R-HSA-9009065;R-HSA-9011949;R-HSA-9028524;R-HSA-9011950;R-HSA-9035169;R-HSA-9012000;R-HSA-9605051;R-HSA-203946;R-HSA-9009378;R-HSA-9625465;R-HSA-9011941;R-HSA-9035133;R-HSA-9011966;R-HSA-9011952"
R-HSA-3928664,"Ephrin signaling",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,11,11,7.813609887768149E-4,9606,Homo sapiens,"EPHB1","","R-HSA-3928633;R-HSA-3928639;R-HSA-3928594;R-HSA-3928625;R-HSA-3928641;R-HSA-3928640;R-HSA-3928631;R-HSA-3928615;R-HSA-3928614;R-HSA-4093329;R-HSA-3928580"
R-HSA-164378,"PKA activation in glucagon signalling",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,1,2,1.4206563432305724E-4,9606,Homo sapiens,"ADCY1","","R-HSA-164377"
R-HSA-163615,"PKA activation",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,1,4,2.841312686461145E-4,9606,Homo sapiens,"ADCY1","","R-HSA-111930"
R-HSA-5358508,"Mismatch Repair",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,4,17,0.0012075578917459867,9606,Homo sapiens,"EXO1","","R-HSA-5358545;R-HSA-5358597;R-HSA-5358599;R-HSA-5358619"
R-HSA-5625900,"RHO GTPases activate CIT",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,1,6,4.2619690296917176E-4,9606,Homo sapiens,"PRC1","","R-HSA-5671970"
R-HSA-2979096,"NOTCH2 Activation and Transmission of Signal to the Nucleus",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,1,11,7.813609887768149E-4,9606,Homo sapiens,"MDK","","R-HSA-2974737"
R-HSA-111471,"Apoptotic factor-mediated response",1,23,0.0015148521372587763,0.6916181626545493,0.7216282855073612,2,28,0.0019889188805228015,9606,Homo sapiens,"CDKN2A","","R-HSA-9645694;R-HSA-9645692"
R-HSA-9646399,"Aggrephagy",2,47,0.003095567410920108,0.6925015828811663,0.7216282855073612,13,15,0.0010654922574229295,9606,Homo sapiens,"UBE2C;CFTR","","R-HSA-9646354;R-HSA-9641111;R-HSA-9646679;R-HSA-9646390;R-HSA-9641109;R-HSA-9646685;R-HSA-9641089;R-HSA-9640480;R-HSA-9641127;R-HSA-9646347;R-HSA-9641096;R-HSA-9646383;R-HSA-9646348"
R-HSA-1251985,"Nuclear signaling by ERBB4",2,47,0.003095567410920108,0.6925015828811663,0.7216282855073612,2,34,0.0024151157834919734,9606,Homo sapiens,"CXCL12","","R-HSA-8954207;R-HSA-8954199"
R-HSA-9707616,"Heme signaling",3,70,0.004610419548178884,0.6939343850040577,0.7216282855073612,3,25,0.0017758204290382155,9606,Homo sapiens,"HBB;HBA2;HBA1;CLEC1B","","R-HSA-9707504;R-HSA-9707505;R-HSA-9707516"
R-HSA-9709603,"Impaired BRCA2 binding to PALB2",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"EXO1","","R-HSA-9709601"
R-HSA-5654710,"PI-3K cascade:FGFR3",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,6,7,4.972297201307004E-4,9606,Homo sapiens,"FGF23","","R-HSA-5654709;R-HSA-5654643;R-HSA-5654640;R-HSA-5654641;R-HSA-5654705;R-HSA-5654637"
R-HSA-3322077,"Glycogen synthesis",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,9,22,0.0015627219775536298,9606,Homo sapiens,"GYS2","","R-HSA-3322019;R-HSA-3322016;R-HSA-3781021;R-HSA-3781011;R-HSA-3780995;R-HSA-3322009;R-HSA-3780994;R-HSA-3322014;R-HSA-3780997"
R-HSA-937041,"IKK complex recruitment mediated by RIP1",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,1,3,2.1309845148458588E-4,9606,Homo sapiens,"UBE2C","","R-HSA-168915"
R-HSA-881907,"Gastrin-CREB signalling pathway via PKC and MAPK",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,2,9,6.392953544537576E-4,9606,Homo sapiens,"MMP7","","R-HSA-2179413;R-HSA-2179402"
R-HSA-449836,"Other interleukin signaling",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,2,17,0.0012075578917459867,9606,Homo sapiens,"CSF3","","R-HSA-8854738;R-HSA-6787737"
R-HSA-9018896,"Biosynthesis of E-series 18(S)-resolvins",1,24,0.0015807152736613318,0.7070067054153191,0.7216282855073612,1,9,6.392953544537576E-4,9606,Homo sapiens,"HPGD","","R-HSA-9023968"
R-HSA-69052,"Switching of origins to a post-replicative state",4,94,0.006191134821840216,0.7072734149710795,0.7216282855073612,6,10,7.103281716152863E-4,9606,Homo sapiens,"CCNA2;CDT1;UBE2C;CDC6","","R-HSA-68944;R-HSA-69299;R-HSA-69015;R-HSA-69016;R-HSA-69005;R-HSA-69006"
R-HSA-156584,"Cytosolic sulfonation of small molecules",3,72,0.004742145820983995,0.7118322961617798,0.7216282855073612,8,24,0.001704787611876687,9606,Homo sapiens,"SULT1C2;SULT1E1","","R-HSA-176646;R-HSA-176631;R-HSA-176517;R-HSA-176474;R-HSA-176664;R-HSA-176521;R-HSA-176585;R-HSA-176669"
R-HSA-8963743,"Digestion and absorption",3,72,0.004742145820983995,0.7118322961617798,0.7216282855073612,5,30,0.002130984514845859,9606,Homo sapiens,"RSC1A1;NPC1L1;TREH","","R-HSA-8932955;R-HSA-265456;R-HSA-265443;R-HSA-188985;R-HSA-265545"
R-HSA-3000480,"Scavenging by Class A Receptors",2,49,0.003227293683725219,0.714097677586427,0.7216282855073612,3,10,7.103281716152863E-4,9606,Homo sapiens,"MARCO;COLEC11","","R-HSA-2247510;R-HSA-2173781;R-HSA-2203480"
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",2,49,0.003227293683725219,0.714097677586427,0.7216282855073612,2,34,0.0024151157834919734,9606,Homo sapiens,"PCK1","","R-HSA-9623280;R-HSA-9623281"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",4,95,0.006256997958242772,0.7149558908280156,0.7216282855073612,5,26,0.0018468532461997443,9606,Homo sapiens,"CCNA2;EXO1;AURKB;AURKA","","R-HSA-6805126;R-HSA-6805109;R-HSA-6799332;R-HSA-6805122;R-HSA-6805103"
R-HSA-8878159,"Transcriptional regulation by RUNX3",5,118,0.007771850095501548,0.720115158335634,0.7216282855073612,4,47,0.0033385424065918456,9606,Homo sapiens,"CDKN2A;SPP1","","R-HSA-8952442;R-HSA-8952382;R-HSA-8952081;R-HSA-8952101"
R-HSA-1793185,"Chondroitin sulfate/dermatan sulfate metabolism",3,73,0.004808008957386551,0.7204740462034036,0.7216282855073612,21,28,0.0019889188805228015,9606,Homo sapiens,"B3GAT1;GPC3;DCN","","R-HSA-2022911;R-HSA-1971487;R-HSA-1889981;R-HSA-1793176;R-HSA-9638064;R-HSA-1971482;R-HSA-2018682;R-HSA-1971483;R-HSA-1889978;R-HSA-2065233;R-HSA-1878002;R-HSA-2022065;R-HSA-9632034;R-HSA-2022063;R-HSA-2022061;R-HSA-9632033;R-HSA-2022056;R-HSA-2022052;R-HSA-2018659;R-HSA-1971491;R-HSA-1889955"
R-HSA-5685942,"HDR through Homologous Recombination (HRR)",3,73,0.004808008957386551,0.7204740462034036,0.7216282855073612,14,21,0.0014916891603921011,9606,Homo sapiens,"EME1;EXO1","","R-HSA-5693620;R-HSA-5693589;R-HSA-5686483;R-HSA-5693584;R-HSA-5686430;R-HSA-5685341;R-HSA-5693593;R-HSA-5693561;R-HSA-5686469;R-HSA-5693539;R-HSA-5685838;R-HSA-5686410;R-HSA-5686475;R-HSA-5686440"
R-HSA-68949,"Orc1 removal from chromatin",3,73,0.004808008957386551,0.7204740462034036,0.7216282855073612,1,4,2.841312686461145E-4,9606,Homo sapiens,"CCNA2;CDT1;CDC6","","R-HSA-68944"
R-HSA-2022870,"Chondroitin sulfate biosynthesis",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,9,9,6.392953544537576E-4,9606,Homo sapiens,"DCN","","R-HSA-9632034;R-HSA-2022911;R-HSA-1971487;R-HSA-9632033;R-HSA-1971482;R-HSA-2018682;R-HSA-1971483;R-HSA-2018659;R-HSA-1971491"
R-HSA-9701193,"Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,2,2,1.4206563432305724E-4,9606,Homo sapiens,"EXO1","","R-HSA-9704408;R-HSA-9704330"
R-HSA-9701192,"Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"EXO1","","R-HSA-9701199"
R-HSA-9704646,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"EXO1","","R-HSA-9704408"
R-HSA-9704331,"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,1,1,7.103281716152862E-5,9606,Homo sapiens,"EXO1","","R-HSA-9704330"
R-HSA-5654720,"PI-3K cascade:FGFR4",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,6,7,4.972297201307004E-4,9606,Homo sapiens,"FGF23","","R-HSA-5654662;R-HSA-5654659;R-HSA-5654669;R-HSA-5654717;R-HSA-5654714;R-HSA-5654667"
R-HSA-6807004,"Negative regulation of MET activity",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,8,12,8.523938059383435E-4,9606,Homo sapiens,"HGF","","R-HSA-6807027;R-HSA-8875490;R-HSA-6807008;R-HSA-8875183;R-HSA-8874685;R-HSA-8875451;R-HSA-8875482;R-HSA-9735946"
R-HSA-977347,"Serine biosynthesis",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,1,7,4.972297201307004E-4,9606,Homo sapiens,"PHGDH","","R-HSA-977348"
R-HSA-2142700,"Synthesis of Lipoxins (LX)",1,25,0.0016465784100638872,0.7216282855073612,0.7216282855073612,1,8,5.68262537292229E-4,9606,Homo sapiens,"HPGD","","R-HSA-2161779"
