Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-156588,"Glucuronidation",2,58,0.003805774278215223,0.7955066623700356,0.7955066623700356,1,11,7.773302240124373E-4,9606,Homo sapiens,"UGT2B10;UGT2B7","","R-HSA-174931"
R-HSA-9018519,"Estrogen-dependent gene expression",6,154,0.01010498687664042,0.7971621372943651,0.7971621372943651,17,66,0.004663981344074624,9606,Homo sapiens,"CXCL12;HIST1H2AI;FOSB;HIST1H3H;FOS","","R-HSA-9009065;R-HSA-9011949;R-HSA-9011981;R-HSA-9011983;R-HSA-9011950;R-HSA-9012000;R-HSA-9009378;R-HSA-9011941;R-HSA-9011975;R-HSA-9009371;R-HSA-9011997;R-HSA-9011966;R-HSA-8954207;R-HSA-9011985;R-HSA-9011984;R-HSA-9011952;R-HSA-8954199"
R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",4,108,0.007086614173228346,0.8008189750796907,0.8008189750796907,4,40,0.0028266553600452267,9606,Homo sapiens,"SLCO1C1;SLCO1B3;OXT;SLC28A1","","R-HSA-879575;R-HSA-109530;R-HSA-194079;R-HSA-879584"
R-HSA-8852135,"Protein ubiquitination",3,84,0.005511811023622047,0.801956687802241,0.801956687802241,6,32,0.002261324288036181,9606,Homo sapiens,"UBE2C;UBE2T","","R-HSA-8943003;R-HSA-8852130;R-HSA-8852129;R-HSA-8938815;R-HSA-8943040;R-HSA-8939335"
R-HSA-196807,"Nicotinate metabolism",3,84,0.005511811023622047,0.801956687802241,0.801956687802241,3,29,0.002049325136032789,9606,Homo sapiens,"NNMT;PTGS2;CYP8B1","","R-HSA-76496;R-HSA-5359451;R-HSA-2309773"
R-HSA-69239,"Synthesis of DNA",5,132,0.008661417322834646,0.8030085766355068,0.8030085766355068,7,27,0.0019079923680305278,9606,Homo sapiens,"CCNA2;CDT1;UBE2C;FOSB;CDC6","","R-HSA-68944;R-HSA-69299;R-HSA-69015;R-HSA-69016;R-HSA-69005;R-HSA-176942;R-HSA-69006"
R-HSA-8874081,"MET activates PTK2 signaling",1,32,0.002099737532808399,0.8051086911450394,0.8051086911450394,5,5,3.5333192000565333E-4,9606,Homo sapiens,"HGF","","R-HSA-8874083;R-HSA-8874082;R-HSA-8874080;R-HSA-8874079;R-HSA-8874078"
R-HSA-2122948,"Activated NOTCH1 Transmits Signal to the Nucleus",1,32,0.002099737532808399,0.8051086911450394,0.8051086911450394,9,21,0.001483994064023744,9606,Homo sapiens,"DTX1","","R-HSA-1980125;R-HSA-1980109;R-HSA-1912398;R-HSA-1980122;R-HSA-1980123;R-HSA-1980118;R-HSA-1912357;R-HSA-1980112;R-HSA-373706"
R-HSA-3295583,"TRP channels",1,32,0.002099737532808399,0.8051086911450394,0.8051086911450394,1,7,4.946646880079147E-4,9606,Homo sapiens,"TRPV6","","R-HSA-3295579"
R-HSA-70635,"Urea cycle",1,32,0.002099737532808399,0.8051086911450394,0.8051086911450394,1,8,5.653310720090453E-4,9606,Homo sapiens,"ASS1","","R-HSA-70577"
R-HSA-8934593,"Regulation of RUNX1 Expression and Activity",1,32,0.002099737532808399,0.8051086911450394,0.8051086911450394,1,19,0.0013426612960214825,9606,Homo sapiens,"H19","","R-HSA-8936068"
R-HSA-69242,"S Phase",7,179,0.011745406824146981,0.8071056323933034,0.8071056323933034,22,55,0.0038866511200621864,9606,Homo sapiens,"CCNA2;CDT1;UBE2C;CDCA5;E2F1;FOSB;CDC6","","R-HSA-187552;R-HSA-187520;R-HSA-174273;R-HSA-174054;R-HSA-2468041;R-HSA-69005;R-HSA-176942;R-HSA-187948;R-HSA-187916;R-HSA-187949;R-HSA-69006;R-HSA-68944;R-HSA-69299;R-HSA-187574;R-HSA-187575;R-HSA-69015;R-HSA-174164;R-HSA-69016;R-HSA-2473151;R-HSA-188345;R-HSA-187934;R-HSA-174110"
R-HSA-9634815,"Transcriptional Regulation by NPAS4",2,60,0.003937007874015748,0.8106470443156579,0.8106470443156579,2,47,0.0033213200480531413,9606,Homo sapiens,"FOS","","R-HSA-9768950;R-HSA-9768945"
R-HSA-3214847,"HATs acetylate histones",4,110,0.007217847769028871,0.8120646738322228,0.8120646738322228,9,15,0.00105999576001696,9606,Homo sapiens,"HIST1H2AI;HIST1H3H","","R-HSA-5144542;R-HSA-3301345;R-HSA-3318486;R-HSA-3321975;R-HSA-3301237;R-HSA-3662335;R-HSA-3697008;R-HSA-3697920;R-HSA-3318413"
R-HSA-5621481,"C-type lectin receptors (CLRs)",8,203,0.01332020997375328,0.8125363727651786,0.8125363727651786,6,68,0.004805314112076885,9606,Homo sapiens,"UBE2C;IL1B;MUC13;MUC5B;MUC3A;MUC6","","R-HSA-5660663;R-HSA-8858500;R-HSA-202534;R-HSA-5607757;R-HSA-5660622;R-HSA-5607756"
R-HSA-167243,"Tat-mediated HIV elongation arrest and recovery",1,33,0.0021653543307086614,0.8148283847561968,0.8148283847561968,3,3,2.1199915200339198E-4,9606,Homo sapiens,"TAT","","R-HSA-167090;R-HSA-167459;R-HSA-167148"
R-HSA-167238,"Pausing and recovery of Tat-mediated HIV elongation",1,33,0.0021653543307086614,0.8148283847561968,0.8148283847561968,2,2,1.4133276800226132E-4,9606,Homo sapiens,"TAT","","R-HSA-167076;R-HSA-167150"
R-HSA-5655332,"Signaling by FGFR3 in disease",1,33,0.0021653543307086614,0.8148283847561968,0.8148283847561968,13,21,0.001483994064023744,9606,Homo sapiens,"FGF23","","R-HSA-5655285;R-HSA-5655315;R-HSA-5655262;R-HSA-5655295;R-HSA-5655289;R-HSA-5655270;R-HSA-2077420;R-HSA-2012074;R-HSA-2012073;R-HSA-5655247;R-HSA-5655244;R-HSA-5655277;R-HSA-5655243"
R-HSA-75109,"Triglyceride biosynthesis",1,33,0.0021653543307086614,0.8148283847561968,0.8148283847561968,1,7,4.946646880079147E-4,9606,Homo sapiens,"MOGAT2","","R-HSA-6800334"
R-HSA-83936,"Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane",1,33,0.0021653543307086614,0.8148283847561968,0.8148283847561968,1,16,0.0011306621440180906,9606,Homo sapiens,"SLC28A1","","R-HSA-109530"
R-HSA-9734009,"Defective Intrinsic Pathway for Apoptosis",1,33,0.0021653543307086614,0.8148283847561968,0.8148283847561968,1,24,0.0016959932160271359,9606,Homo sapiens,"CDKN2A","","R-HSA-9645766"
R-HSA-1630316,"Glycosaminoglycan metabolism",7,181,0.011876640419947506,0.8158392212886304,0.8158392212886304,50,88,0.006218641792099498,9606,Homo sapiens,"LUM;B3GAT1;GPC3;HMMR;CHST4;LYVE1;DCN","","R-HSA-2046239;R-HSA-1971487;R-HSA-1793176;R-HSA-1971482;R-HSA-1971483;R-HSA-2024084;R-HSA-2046222;R-HSA-2022919;R-HSA-2076419;R-HSA-1889981;R-HSA-9638064;R-HSA-1667005;R-HSA-1889978;R-HSA-2046265;R-HSA-2022065;R-HSA-9632034;R-HSA-2022063;R-HSA-2024108;R-HSA-2160915;R-HSA-2022061;R-HSA-9632033;R-HSA-2022056;R-HSA-2024100;R-HSA-2022052;R-HSA-1971491;R-HSA-1889955;R-HSA-2076383;R-HSA-2046175;R-HSA-2076508;R-HSA-2046298;R-HSA-2076371;R-HSA-2065233;R-HSA-2022860;R-HSA-2046285;R-HSA-2160884;R-HSA-2022856;R-HSA-1793217;R-HSA-2160892;R-HSA-2076611;R-HSA-2022851;R-HSA-2022911;R-HSA-2025724;R-HSA-2018682;R-HSA-2025723;R-HSA-1878002;R-HSA-2076392;R-HSA-2022887;R-HSA-2046180;R-HSA-2018659;R-HSA-1678694"
R-HSA-9009391,"Extra-nuclear estrogen signaling",4,111,0.007283464566929134,0.8174899618696159,0.8174899618696159,3,39,0.002755988976044096,9606,Homo sapiens,"MMP7;FOS","","R-HSA-9624272;R-HSA-9625479;R-HSA-9625465"
R-HSA-73772,"RNA Polymerase I Promoter Escape",2,61,0.0040026246719160104,0.8178359421808621,0.8178359421808621,1,2,1.4133276800226132E-4,9606,Homo sapiens,"HIST1H2AI;HIST1H3H","","R-HSA-74986"
R-HSA-68875,"Mitotic Prophase",5,135,0.008858267716535433,0.8181278810519637,0.8181278810519637,15,34,0.0024026570560384424,9606,Homo sapiens,"CCNB2;CCNB1;HIST1H2AI;CDK1;HIST1H3H","","R-HSA-2245218;R-HSA-2430533;R-HSA-2288097;R-HSA-5195402;R-HSA-2172678;R-HSA-2294600;R-HSA-5244669;R-HSA-2294574;R-HSA-2990882;R-HSA-2984220;R-HSA-380278;R-HSA-2172183;R-HSA-2301205;R-HSA-2294580;R-HSA-2294590"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",3,87,0.005708661417322835,0.8205266529218619,0.8205266529218619,21,33,0.002331990672037312,9606,Homo sapiens,"B3GAT1;GPC3;DCN","","R-HSA-2076383;R-HSA-1889981;R-HSA-9638064;R-HSA-2076508;R-HSA-1667005;R-HSA-1889978;R-HSA-2024084;R-HSA-2076371;R-HSA-1878002;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022887;R-HSA-2022919;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851;R-HSA-1889955;R-HSA-1678694"
R-HSA-73886,"Chromosome Maintenance",5,136,0.008923884514435695,0.8229558266118062,0.8229558266118062,11,38,0.002685322592042965,9606,Homo sapiens,"CCNA2;HIST1H2AI;CENPI;HJURP;CENPM","","R-HSA-9670114;R-HSA-606349;R-HSA-606287;R-HSA-9670149;R-HSA-9670101;R-HSA-606289;R-HSA-181450;R-HSA-163096;R-HSA-9686521;R-HSA-176700;R-HSA-606326"
R-HSA-171306,"Packaging Of Telomere Ends",1,34,0.002230971128608924,0.8240639260039911,0.8240639260039911,2,2,1.4133276800226132E-4,9606,Homo sapiens,"HIST1H2AI","","R-HSA-181450;R-HSA-176700"
R-HSA-5654732,"Negative regulation of FGFR3 signaling",1,34,0.002230971128608924,0.8240639260039911,0.8240639260039911,3,14,9.893293760158293E-4,9606,Homo sapiens,"FGF23","","R-HSA-5654679;R-HSA-5654565;R-HSA-5654730"
R-HSA-171319,"Telomere Extension By Telomerase",1,34,0.002230971128608924,0.8240639260039911,0.8240639260039911,2,10,7.066638400113067E-4,9606,Homo sapiens,"CCNA2","","R-HSA-163096;R-HSA-9686521"
R-HSA-73614,"Pyrimidine salvage",1,34,0.002230971128608924,0.8240639260039911,0.8240639260039911,1,10,7.066638400113067E-4,9606,Homo sapiens,"CDA","","R-HSA-73608"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",2,62,0.004068241469816273,0.8247794672107176,0.8247794672107176,1,3,2.1199915200339198E-4,9606,Homo sapiens,"HIST1H2AI;HIST1H3H","","R-HSA-5250938"
R-HSA-2995410,"Nuclear Envelope (NE) Reassembly",3,88,0.005774278215223097,0.8263783338914386,0.8263783338914386,1,24,0.0016959932160271359,9606,Homo sapiens,"CCNB2;CCNB1;CDK1","","R-HSA-9624800"
R-HSA-192105,"Synthesis of bile acids and bile salts",4,113,0.007414698162729659,0.82795428729676,0.82795428729676,11,83,0.005865309872093845,9606,Homo sapiens,"CYP39A1;CH25H;AKR1D1;CYP8B1","","R-HSA-192178;R-HSA-193746;R-HSA-192067;R-HSA-193824;R-HSA-192033;R-HSA-193845;R-HSA-193755;R-HSA-191983;R-HSA-193821;R-HSA-192157;R-HSA-193709"
R-HSA-418597,"G alpha (z) signalling events",2,63,0.004133858267716535,0.8314841985314393,0.8314841985314393,5,13,9.186629920146986E-4,9606,Homo sapiens,"ADCY1;ADRA2B","","R-HSA-392129;R-HSA-392064;R-HSA-749453;R-HSA-751024;R-HSA-749446"
R-HSA-5693607,"Processing of DNA double-strand break ends",3,89,0.0058398950131233595,0.8320660511535004,0.8320660511535004,12,17,0.0012013285280192212,9606,Homo sapiens,"CCNA2;EXO1;UBE2C","","R-HSA-5693542;R-HSA-5684887;R-HSA-5684071;R-HSA-5684052;R-HSA-5685156;R-HSA-5684882;R-HSA-5685011;R-HSA-5684096;R-HSA-5684081;R-HSA-5685985;R-HSA-5685994;R-HSA-5684875"
R-HSA-6809371,"Formation of the cornified envelope",5,138,0.00905511811023622,0.8323010979645916,0.8323010979645916,10,27,0.0019079923680305278,9606,Homo sapiens,"KRT19;KRT7;PKP3;PRSS8;KRT20","","R-HSA-6814695;R-HSA-6810357;R-HSA-8849797;R-HSA-6811539;R-HSA-6814387;R-HSA-8942224;R-HSA-6814734;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-HSA-9709570,"Impaired BRCA2 binding to RAD51",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,1,1,7.066638400113066E-5,9606,Homo sapiens,"EXO1","","R-HSA-9709571"
R-HSA-9006335,"Signaling by Erythropoietin",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,24,25,0.0017666596000282665,9606,Homo sapiens,"EPO","","R-HSA-9027273;R-HSA-9027272;R-HSA-9027275;R-HSA-9012651;R-HSA-9027274;R-HSA-9012650;R-HSA-9027373;R-HSA-9012654;R-HSA-9027425;R-HSA-9029155;R-HSA-9029158;R-HSA-9021627;R-HSA-9029149;R-HSA-9006332;R-HSA-9029151;R-HSA-9032478;R-HSA-9029150;R-HSA-9027281;R-HSA-9012657;R-HSA-9027280;R-HSA-9024723;R-HSA-9006323;R-HSA-9006325;R-HSA-9024726"
R-HSA-5654708,"Downstream signaling of activated FGFR3",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,22,23,0.0016253268320260052,9606,Homo sapiens,"FGF23","","R-HSA-5654646;R-HSA-5654647;R-HSA-5654709;R-HSA-5654643;R-HSA-5654224;R-HSA-5654640;R-HSA-5654416;R-HSA-5654641;R-HSA-5654705;R-HSA-5654623;R-HSA-5654631;R-HSA-5654148;R-HSA-5654628;R-HSA-8941628;R-HSA-5654625;R-HSA-5654222;R-HSA-5654637;R-HSA-5654413;R-HSA-5654634;R-HSA-5654408;R-HSA-5654633;R-HSA-5654409"
R-HSA-9674555,"Signaling by CSF3 (G-CSF)",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,15,21,0.001483994064023744,9606,Homo sapiens,"CSF3","","R-HSA-9674546;R-HSA-9677585;R-HSA-9705726;R-HSA-9674808;R-HSA-9674558;R-HSA-9705467;R-HSA-9674563;R-HSA-9674562;R-HSA-9674816;R-HSA-9676071;R-HSA-9674567;R-HSA-9705729;R-HSA-9677579;R-HSA-9707977;R-HSA-9705738"
R-HSA-5654733,"Negative regulation of FGFR4 signaling",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,3,14,9.893293760158293E-4,9606,Homo sapiens,"FGF23","","R-HSA-5654566;R-HSA-5654734;R-HSA-5654684"
R-HSA-450282,"MAPK targets/ Nuclear events mediated by MAP kinases",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,2,16,0.0011306621440180906,9606,Homo sapiens,"FOS","","R-HSA-450292;R-HSA-450325"
R-HSA-199220,"Vitamin B5 (pantothenate) metabolism",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,1,12,8.479966080135679E-4,9606,Homo sapiens,"VNN1","","R-HSA-8938300"
R-HSA-180024,"DARPP-32 events",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,1,12,8.479966080135679E-4,9606,Homo sapiens,"BCO2","","R-HSA-111962"
R-HSA-9018683,"Biosynthesis of DPA-derived SPMs",1,35,0.0022965879265091863,0.8328394017489376,0.8328394017489376,1,21,0.001483994064023744,9606,Homo sapiens,"PTGS2","","R-HSA-9026408"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",4,114,0.007480314960629921,0.8329970028393331,0.8329970028393331,5,38,0.002685322592042965,9606,Homo sapiens,"HIST1H2AI;E2F1;HIST1H3H","","R-HSA-9604834;R-HSA-4395231;R-HSA-1912416;R-HSA-9604831;R-HSA-9604829"
R-HSA-5578775,"Ion homeostasis",2,64,0.004199475065616798,0.8379566690499667,0.8379566690499667,2,17,0.0012013285280192212,9606,Homo sapiens,"FXYD2;FXYD1","","R-HSA-9684068;R-HSA-936897"
R-HSA-5654716,"Downstream signaling of activated FGFR4",1,36,0.002362204724409449,0.8411777019834838,0.8411777019834838,22,23,0.0016253268320260052,9606,Homo sapiens,"FGF23","","R-HSA-5654422;R-HSA-5654423;R-HSA-5654418;R-HSA-5654163;R-HSA-8941613;R-HSA-5654655;R-HSA-5654428;R-HSA-5654717;R-HSA-5654653;R-HSA-5654714;R-HSA-5654426;R-HSA-5654651;R-HSA-5654169;R-HSA-5654425;R-HSA-5654662;R-HSA-5654151;R-HSA-5654663;R-HSA-5654658;R-HSA-5654659;R-HSA-5654669;R-HSA-5654667;R-HSA-5654664"
R-HSA-5686938,"Regulation of TLR by endogenous ligand",1,36,0.002362204724409449,0.8411777019834838,0.8411777019834838,1,12,8.479966080135679E-4,9606,Homo sapiens,"S100P","","R-HSA-5432849"
R-HSA-186763,"Downstream signal transduction",1,37,0.0024278215223097113,0.8491005792311119,0.8491005792311119,15,16,0.0011306621440180906,9606,Homo sapiens,"PDGFRA","","R-HSA-382052;R-HSA-186819;R-HSA-1524182;R-HSA-382055;R-HSA-186826;R-HSA-380780;R-HSA-380782;R-HSA-382056;R-HSA-1524186;R-HSA-382058;R-HSA-186765;R-HSA-186834;R-HSA-186800;R-HSA-186778;R-HSA-186780"
R-HSA-888590,"GABA synthesis, release, reuptake and degradation",1,37,0.0024278215223097113,0.8491005792311119,0.8491005792311119,2,10,7.066638400113067E-4,9606,Homo sapiens,"CPLX2","","R-HSA-888589;R-HSA-917744"
R-HSA-2129379,"Molecules associated with elastic fibres",1,37,0.0024278215223097113,0.8491005792311119,0.8491005792311119,1,10,7.066638400113067E-4,9606,Homo sapiens,"MFAP4","","R-HSA-2161282"
R-HSA-166520,"Signaling by NTRKs",6,166,0.01089238845144357,0.8499011550050566,0.8499011550050566,26,164,0.011589286976185428,9606,Homo sapiens,"EGR1;ID1;FOSB;FOS","","R-HSA-9613202;R-HSA-9031624;R-HSA-9613207;R-HSA-9613460;R-HSA-9613210;R-HSA-9031616;R-HSA-9612483;R-HSA-9621386;R-HSA-9613451;R-HSA-9621385;R-HSA-9031575;R-HSA-9612493;R-HSA-9621042;R-HSA-9620723;R-HSA-9620663;R-HSA-9621048;R-HSA-9612514;R-HSA-9613219;R-HSA-9612516;R-HSA-9621035;R-HSA-9621032;R-HSA-9612073;R-HSA-9616105;R-HSA-9616110;R-HSA-9616367;R-HSA-9612076"
R-HSA-9029569,"NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux",2,66,0.004330708661417323,0.8502306593573158,0.8502306593573158,2,40,0.0028266553600452267,9606,Homo sapiens,"CETP","","R-HSA-9035133;R-HSA-9035169"
R-HSA-186712,"Regulation of beta-cell development",2,67,0.004396325459317585,0.8560449149480557,0.8560449149480557,8,26,0.0018373259840293971,9606,Homo sapiens,"PDX1","","R-HSA-211346;R-HSA-210769;R-HSA-211350;R-HSA-210773;R-HSA-211301;R-HSA-211289;R-HSA-211272;R-HSA-210780"
R-HSA-201722,"Formation of the beta-catenin:TCF transactivating complex",2,67,0.004396325459317585,0.8560449149480557,0.8560449149480557,2,13,9.186629920146986E-4,9606,Homo sapiens,"HIST1H2AI;HIST1H3H","","R-HSA-3364026;R-HSA-3451147"
R-HSA-5668599,"RHO GTPases Activate NADPH Oxidases",1,38,0.0024934383202099737,0.8566287050010319,0.8566287050010319,2,14,9.893293760158293E-4,9606,Homo sapiens,"S100P","","R-HSA-9626848;R-HSA-5668629"
R-HSA-69190,"DNA strand elongation",1,38,0.0024934383202099737,0.8566287050010319,0.8566287050010319,1,15,0.00105999576001696,9606,Homo sapiens,"FOSB","","R-HSA-176942"
R-HSA-4791275,"Signaling by WNT in cancer",1,38,0.0024934383202099737,0.8566287050010319,0.8566287050010319,1,16,0.0011306621440180906,9606,Homo sapiens,"DKK1","","R-HSA-5339711"
R-HSA-1980145,"Signaling by NOTCH2",1,38,0.0024934383202099737,0.8566287050010319,0.8566287050010319,1,20,0.0014133276800226133,9606,Homo sapiens,"MDK","","R-HSA-2974737"
R-HSA-3700989,"Transcriptional Regulation by TP53",20,484,0.031758530183727034,0.8579554092632895,0.8579554092632895,31,259,0.018302593456292843,9606,Homo sapiens,"CDKN2A;GLS2;IGFBP3;FOS;COX6A2;AURKB;AURKA;CCNA2;CCNB1;EXO1;E2F1;CDK1;MKRN3;BIRC5;SFN","","R-HSA-6799332;R-HSA-6803875;R-HSA-6800035;R-HSA-5632914;R-HSA-6805103;R-HSA-5632924;R-HSA-5632732;R-HSA-6800044;R-HSA-163214;R-HSA-6800042;R-HSA-70609;R-HSA-6805109;R-HSA-6803892;R-HSA-6803890;R-HSA-6793661;R-HSA-187934;R-HSA-6806394;R-HSA-6805126;R-HSA-6804998;R-HSA-6797766;R-HSA-6804996;R-HSA-6797763;R-HSA-6791235;R-HSA-6805122;R-HSA-6804879;R-HSA-6806412;R-HSA-6798347;R-HSA-6803858;R-HSA-6798353;R-HSA-5632738;R-HSA-6803871"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",4,120,0.007874015748031496,0.8607220238832556,0.8607220238832556,5,45,0.0031799872800508796,9606,Homo sapiens,"UBE2C;IL1B","","R-HSA-5660663;R-HSA-202534;R-HSA-5607757;R-HSA-5660622;R-HSA-5607756"
R-HSA-156590,"Glutathione conjugation",2,68,0.004461942257217848,0.8616523639555332,0.8616523639555332,2,14,9.893293760158293E-4,9606,Homo sapiens,"GSTA2;THRSP","","R-HSA-176054;R-HSA-1247935"
R-HSA-2022928,"HS-GAG biosynthesis",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,13,14,9.893293760158293E-4,9606,Homo sapiens,"GPC3","","R-HSA-2076383;R-HSA-2076508;R-HSA-2076371;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022887;R-HSA-2022919;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851"
R-HSA-5685938,"HDR through Single Strand Annealing (SSA)",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,4,6,4.2399830400678397E-4,9606,Homo sapiens,"EXO1","","R-HSA-5686642;R-HSA-5686657;R-HSA-5693564;R-HSA-5693580"
R-HSA-9013424,"RHOV GTPase cycle",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,1,2,1.4133276800226132E-4,9606,Homo sapiens,"IQGAP3","","R-HSA-9018794"
R-HSA-5654726,"Negative regulation of FGFR1 signaling",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,3,15,0.00105999576001696,9606,Homo sapiens,"FGF23","","R-HSA-5654672;R-HSA-5654560;R-HSA-5654673"
R-HSA-110330,"Recognition and association of DNA glycosylase with site containing an affected purine",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,2,10,7.066638400113067E-4,9606,Homo sapiens,"HIST1H2AI","","R-HSA-9629195;R-HSA-9629373"
R-HSA-1839124,"FGFR1 mutant receptor activation",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,2,25,0.0017666596000282665,9606,Homo sapiens,"FGF23","","R-HSA-2023455;R-HSA-2023451"
R-HSA-9022692,"Regulation of MECP2 expression and activity",1,39,0.002559055118110236,0.8637817234444998,0.8637817234444998,1,14,9.893293760158293E-4,9606,Homo sapiens,"AURKB","","R-HSA-9023132"
R-HSA-445717,"Aquaporin-mediated transport",2,69,0.00452755905511811,0.8670591569432891,0.8670591569432891,5,25,0.0017666596000282665,9606,Homo sapiens,"OXT;ADCY1","","R-HSA-392263;R-HSA-163617;R-HSA-432195;R-HSA-432188;R-HSA-164377"
R-HSA-450294,"MAP kinase activation",2,69,0.00452755905511811,0.8670591569432891,0.8670591569432891,4,32,0.002261324288036181,9606,Homo sapiens,"UBE2C;FOS","","R-HSA-450292;R-HSA-450325;R-HSA-450337;R-HSA-450346"
R-HSA-352230,"Amino acid transport across the plasma membrane",2,69,0.00452755905511811,0.8670591569432891,0.8670591569432891,2,36,0.0025439898240407037,9606,Homo sapiens,"NAT2;SLC3A1","","R-HSA-352119;R-HSA-379432"
R-HSA-390522,"Striated Muscle Contraction",1,40,0.0026246719160104987,0.8705783023510874,0.8705783023510874,4,4,2.8266553600452265E-4,9606,Homo sapiens,"DES","","R-HSA-390597;R-HSA-390598;R-HSA-390593;R-HSA-390595"
R-HSA-186797,"Signaling by PDGF",2,70,0.004593175853018373,0.872271345394475,0.872271345394475,23,31,0.0021906579040350503,9606,Homo sapiens,"PDGFRA;SPP1","","R-HSA-382052;R-HSA-186819;R-HSA-1524182;R-HSA-382055;R-HSA-8864036;R-HSA-382054;R-HSA-186826;R-HSA-380780;R-HSA-380782;R-HSA-9674015;R-HSA-382056;R-HSA-1524186;R-HSA-382058;R-HSA-186765;R-HSA-186834;R-HSA-186800;R-HSA-186773;R-HSA-186778;R-HSA-389086;R-HSA-9674095;R-HSA-389083;R-HSA-9674093;R-HSA-186780"
R-HSA-69563,"p53-Dependent G1 DNA Damage Response",2,70,0.004593175853018373,0.872271345394475,0.872271345394475,2,22,0.0015546604480248746,9606,Homo sapiens,"CCNA2;CDKN2A","","R-HSA-6804879;R-HSA-187934"
R-HSA-69580,"p53-Dependent G1/S DNA damage checkpoint",2,70,0.004593175853018373,0.872271345394475,0.872271345394475,2,22,0.0015546604480248746,9606,Homo sapiens,"CCNA2;CDKN2A","","R-HSA-6804879;R-HSA-187934"
R-HSA-8856688,"Golgi-to-ER retrograde transport",5,148,0.009711286089238845,0.8731541657021653,0.8731541657021653,2,18,0.0012719949120203519,9606,Homo sapiens,"KIF18B;RACGAP1;KIFC1;KIF2C;KIF20A","","R-HSA-6811426;R-HSA-6811423"
R-HSA-5689603,"UCH proteinases",3,98,0.006430446194225722,0.876403898158688,0.876403898158688,1,11,7.773302240124373E-4,9606,Homo sapiens,"HIST1H2AI","","R-HSA-5690790"
R-HSA-9645723,"Diseases of programmed cell death",3,98,0.006430446194225722,0.876403898158688,0.876403898158688,2,37,0.0026146562080418346,9606,Homo sapiens,"HIST1H2AI;CDKN2A;HIST1H3H","","R-HSA-9645766;R-HSA-9710490"
R-HSA-9675136,"Diseases of DNA Double-Strand Break Repair",1,41,0.002690288713910761,0.8770361816167612,0.8770361816167612,5,9,6.359974560101759E-4,9606,Homo sapiens,"EXO1","","R-HSA-9709601;R-HSA-9709571;R-HSA-9701199;R-HSA-9704408;R-HSA-9704330"
R-HSA-9701190,"Defective homologous recombination repair (HRR) due to BRCA2 loss of function",1,41,0.002690288713910761,0.8770361816167612,0.8770361816167612,2,4,2.8266553600452265E-4,9606,Homo sapiens,"EXO1","","R-HSA-9709601;R-HSA-9709571"
R-HSA-8982491,"Glycogen metabolism",1,41,0.002690288713910761,0.8770361816167612,0.8770361816167612,9,37,0.0026146562080418346,9606,Homo sapiens,"GYS2","","R-HSA-3322019;R-HSA-3322016;R-HSA-3781021;R-HSA-3781011;R-HSA-3780995;R-HSA-3322009;R-HSA-3780994;R-HSA-3322014;R-HSA-3780997"
R-HSA-168638,"NOD1/2 Signaling Pathway",1,41,0.002690288713910761,0.8770361816167612,0.8770361816167612,3,18,0.0012719949120203519,9606,Homo sapiens,"UBE2C","","R-HSA-741386;R-HSA-688137;R-HSA-168184"
R-HSA-190861,"Gap junction assembly",1,41,0.002690288713910761,0.8770361816167612,0.8770361816167612,1,16,0.0011306621440180906,9606,Homo sapiens,"GJB3","","R-HSA-190682"
