Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-2160916,"Hyaluronan uptake and degradation",2,18,0.0011811023622047244,0.31682362237972583,0.7608175612021814,3,10,7.066638400113067E-4,9606,Homo sapiens,"HMMR;LYVE1","","R-HSA-2160915;R-HSA-2160884;R-HSA-2160892"
R-HSA-9018681,"Biosynthesis of protectins",2,18,0.0011811023622047244,0.31682362237972583,0.7608175612021814,1,6,4.2399830400678397E-4,9606,Homo sapiens,"CYP1A2;CYP1A1","","R-HSA-9037761"
R-HSA-205025,"NADE modulates death signalling",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,3,3,2.1199915200339198E-4,9606,Homo sapiens,"NGFR","","R-HSA-193650;R-HSA-204981;R-HSA-205117"
R-HSA-5579024,"Defective MAT1A causes MATD",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"MAT1A","","R-HSA-5603087"
R-HSA-5660883,"Defective SLC7A9 causes cystinuria (CSNU)",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"SLC3A1","","R-HSA-5660890"
R-HSA-5339717,"Signaling by LRP5 mutants ",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"DKK1","","R-HSA-5339711"
R-HSA-5083630,"Defective LFNG causes SCDO3",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"NOTCH3","","R-HSA-5096538"
R-HSA-5619113,"Defective SLC3A1 causes cystinuria (CSNU)",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"SLC3A1","","R-HSA-5655702"
R-HSA-1296025,"ATP sensitive Potassium channels",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,2,1.4133276800226132E-4,9606,Homo sapiens,"ABCC9","","R-HSA-1369017"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,2,5,3.5333192000565333E-4,9606,Homo sapiens,"E2F1","","R-HSA-140217;R-HSA-4331327"
R-HSA-193670,"p75NTR negatively regulates cell cycle via SC1",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,3,2.1199915200339198E-4,9606,Homo sapiens,"NGFR","","R-HSA-193643"
R-HSA-173736,"Alternative complement activation",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,2,9,6.359974560101759E-4,9606,Homo sapiens,"CFP","","R-HSA-174551;R-HSA-173754"
R-HSA-140834,"Extrinsic Pathway of Fibrin Clot Formation",1,6,3.937007874015748E-4,0.3169432967891479,0.7608175612021814,1,8,5.653310720090453E-4,9606,Homo sapiens,"F9","","R-HSA-140823"
R-HSA-193775,"Synthesis of bile acids and bile salts via 24-hydroxycholesterol",4,45,0.002952755905511811,0.32100342194195086,0.7608175612021814,6,28,0.0019786587520316586,9606,Homo sapiens,"CYP39A1;AKR1D1;CYP8B1;SLC27A5","","R-HSA-192178;R-HSA-193746;R-HSA-193766;R-HSA-193755;R-HSA-193711;R-HSA-193709"
R-HSA-179419,"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",6,74,0.0048556430446194225,0.33147981206132626,0.7608175612021814,6,6,4.2399830400678397E-4,9606,Homo sapiens,"CDC20;CCNA2;UBE2C;CDK1;BUB1B;NEK2","","R-HSA-179410;R-HSA-174171;R-HSA-174104;R-HSA-179417;R-HSA-174255;R-HSA-179421"
R-HSA-174178,"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",6,74,0.0048556430446194225,0.33147981206132626,0.7608175612021814,6,6,4.2399830400678397E-4,9606,Homo sapiens,"CDC20;PTTG1;UBE2C;PLK1;AURKB;AURKA","","R-HSA-174195;R-HSA-9686980;R-HSA-9686969;R-HSA-174088;R-HSA-174105;R-HSA-188191"
R-HSA-8854518,"AURKA Activation by TPX2",6,74,0.0048556430446194225,0.33147981206132626,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"TPX2;PLK1;CDK1;NEK2;HMMR;AURKA","","R-HSA-8853405;R-HSA-8853419"
R-HSA-8874081,"MET activates PTK2 signaling",3,32,0.002099737532808399,0.33214120097384825,0.7608175612021814,5,5,3.5333192000565333E-4,9606,Homo sapiens,"COL1A1;COL2A1;HGF","","R-HSA-8874083;R-HSA-8874082;R-HSA-8874080;R-HSA-8874079;R-HSA-8874078"
R-HSA-70635,"Urea cycle",3,32,0.002099737532808399,0.33214120097384825,0.7608175612021814,3,8,5.653310720090453E-4,9606,Homo sapiens,"CPS1;ASS1;OTC","","R-HSA-70577;R-HSA-70560;R-HSA-70555"
R-HSA-5689901,"Metalloprotease DUBs",3,32,0.002099737532808399,0.33214120097384825,0.7608175612021814,2,6,4.2399830400678397E-4,9606,Homo sapiens,"HIST1H2AI","","R-HSA-5691381;R-HSA-5691411"
R-HSA-2161522,"Abacavir ADME",3,32,0.002099737532808399,0.33214120097384825,0.7608175612021814,3,10,7.066638400113067E-4,9606,Homo sapiens,"ADH1C;ADH1A;SLC22A1;PCK1","","R-HSA-2162096;R-HSA-2161500;R-HSA-2162078"
R-HSA-8953750,"Transcriptional Regulation by E2F6",4,46,0.0030183727034120734,0.3352240100489431,0.7608175612021814,9,33,0.002331990672037312,9606,Homo sapiens,"RRM2;E2F1","","R-HSA-9007561;R-HSA-9007496;R-HSA-9007514;R-HSA-8953452;R-HSA-8961982;R-HSA-9007582;R-HSA-8953556;R-HSA-9007220;R-HSA-9007591"
R-HSA-6806667,"Metabolism of fat-soluble vitamins",7,89,0.0058398950131233595,0.3379930766857264,0.7608175612021814,12,34,0.0024026570560384424,9606,Homo sapiens,"AKR1B10;TTR;GPC3;APOC3;APOA1;APOA4;BCO2","","R-HSA-2395764;R-HSA-5164399;R-HSA-2404134;R-HSA-2187332;R-HSA-2404131;R-HSA-2404140;R-HSA-2424254;R-HSA-2395784;R-HSA-2395768;R-HSA-2423785;R-HSA-2429643;R-HSA-2855252"
R-HSA-977225,"Amyloid fiber formation",7,89,0.0058398950131233595,0.3379930766857264,0.7608175612021814,5,33,0.002331990672037312,9606,Homo sapiens,"TTR;HIST1H2AI;APOA1;APOA4;HIST1H2BH;SORL1","","R-HSA-976734;R-HSA-8871494;R-HSA-8871506;R-HSA-977224;R-HSA-977136"
R-HSA-9793528,"Ciprofloxacin ADME",2,19,0.0012467191601049869,0.339884338497364,0.7608175612021814,4,17,0.0012013285280192212,9606,Homo sapiens,"ALB;SLC22A1","","R-HSA-9795207;R-HSA-9794444;R-HSA-9794475;R-HSA-9794523"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",11,148,0.009711286089238845,0.3420594392141503,0.7608175612021814,3,14,9.893293760158293E-4,9606,Homo sapiens,"ITIH4;ECM1;HGF;ALB;IGF2;SPP2;APOA1;PLG;IGF1;HRG;SERPINA4","","R-HSA-482770;R-HSA-481009;R-HSA-481007"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",5,61,0.0040026246719160104,0.34661942709379034,0.7608175612021814,4,22,0.0015546604480248746,9606,Homo sapiens,"COL1A1;COL2A1;TTR;COL4A1","","R-HSA-2396337;R-HSA-2465890;R-HSA-2327738;R-HSA-2731075"
R-HSA-5663220,"RHO GTPases Activate Formins",11,149,0.009776902887139107,0.3499086022862593,0.7608175612021814,3,27,0.0019079923680305278,9606,Homo sapiens,"CDC20;CENPF;CENPI;PLK1;CENPM;BIRC5;CDCA8;BUB1B;KIF2C;AURKB;ZWINT","","R-HSA-5666160;R-HSA-5666129;R-HSA-5666169"
R-HSA-189445,"Metabolism of porphyrins",6,76,0.0049868766404199474,0.3536901723620117,0.7608175612021814,11,42,0.002967988128047488,9606,Homo sapiens,"FABP1;SLCO1B1;UGT1A1;SLCO1B3;ALB;UGT1A4","","R-HSA-9661425;R-HSA-9661799;R-HSA-9632038;R-HSA-9663511;R-HSA-9632039;R-HSA-9661397;R-HSA-9663492;R-HSA-9661419;R-HSA-159194;R-HSA-159179;R-HSA-9661432"
R-HSA-190374,"FGFR1c and Klotho ligand binding and activation",1,7,4.5931758530183726E-4,0.3589972709679461,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"FGF23","","R-HSA-191062;R-HSA-190268"
R-HSA-174577,"Activation of C3 and C5",1,7,4.5931758530183726E-4,0.3589972709679461,0.7608175612021814,2,4,2.8266553600452265E-4,9606,Homo sapiens,"CFP","","R-HSA-173680;R-HSA-166817"
R-HSA-1566977,"Fibronectin matrix formation",1,7,4.5931758530183726E-4,0.3589972709679461,0.7608175612021814,1,3,2.1199915200339198E-4,9606,Homo sapiens,"CEACAM6","","R-HSA-202723"
R-HSA-2467813,"Separation of Sister Chromatids",14,195,0.012795275590551181,0.3593350927802619,0.7608175612021814,6,8,5.653310720090453E-4,9606,Homo sapiens,"UBE2C;CDCA5;PLK1;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CENPF;PTTG1;CENPI;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-9670095,"Inhibition of DNA recombination at telomere",4,48,0.0031496062992125984,0.36372122451281297,0.7608175612021814,3,4,2.8266553600452265E-4,9606,Homo sapiens,"MT1A;HIST1H2AI;HIST1H2BH","","R-HSA-9670114;R-HSA-9670149;R-HSA-9670101"
R-HSA-73886,"Chromosome Maintenance",10,136,0.008923884514435695,0.3648425759148649,0.7608175612021814,12,38,0.002685322592042965,9606,Homo sapiens,"CCNA2;PIF1;CENPW;MT1A;HIST1H2AI;CENPI;HJURP;CENPM;HIST1H2BH","","R-HSA-9670114;R-HSA-163120;R-HSA-606349;R-HSA-606287;R-HSA-9670101;R-HSA-9670149;R-HSA-181450;R-HSA-606289;R-HSA-9686521;R-HSA-163096;R-HSA-176700;R-HSA-606326"
R-HSA-171306,"Packaging Of Telomere Ends",3,34,0.002230971128608924,0.36647706187777795,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"HIST1H2AI;HIST1H2BH","","R-HSA-181450;R-HSA-176700"
R-HSA-73728,"RNA Polymerase I Promoter Opening",3,34,0.002230971128608924,0.36647706187777795,0.7608175612021814,1,2,1.4133276800226132E-4,9606,Homo sapiens,"HIST1H2AI;HIST1H2BH","","R-HSA-73718"
R-HSA-8940973,"RUNX2 regulates osteoblast differentiation",3,34,0.002230971128608924,0.36647706187777795,0.7608175612021814,4,24,0.0016959932160271359,9606,Homo sapiens,"COL1A1;AR","","R-HSA-8985627;R-HSA-8985644;R-HSA-8877918;R-HSA-8877902"
R-HSA-3214815,"HDACs deacetylate histones",5,63,0.004133858267716535,0.37147108770272186,0.7608175612021814,4,5,3.5333192000565333E-4,9606,Homo sapiens,"HIST1H2AI;HIST1H2BH","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-3769447"
R-HSA-3906995,"Diseases associated with O-glycosylation of proteins",6,78,0.005118110236220472,0.3760054641831585,0.7608175612021814,5,9,6.359974560101759E-4,9606,Homo sapiens,"NOTCH3;ADAMTS13;MUC13;CFP;MUC3A;MUC6","","R-HSA-6785524;R-HSA-5096537;R-HSA-5096538;R-HSA-5096532;R-HSA-6785565"
R-HSA-5625886,"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",4,49,0.003215223097112861,0.37795903966306765,0.7608175612021814,11,11,7.773302240124373E-4,9606,Homo sapiens,"AR;HIST1H2AI;HIST1H2BH","","R-HSA-5625717;R-HSA-5625797;R-HSA-5625796;R-HSA-5625745;R-HSA-5625870;R-HSA-5625774;R-HSA-5625849;R-HSA-5625848;R-HSA-5625784;R-HSA-5625883;R-HSA-5625738"
R-HSA-3000480,"Scavenging by Class A Receptors",4,49,0.003215223097112861,0.37795903966306765,0.7608175612021814,5,10,7.066638400113067E-4,9606,Homo sapiens,"COL1A1;MARCO;COL4A1;APOA1","","R-HSA-3221843;R-HSA-2173778;R-HSA-2247510;R-HSA-2173781;R-HSA-2507854"
R-HSA-210745,"Regulation of gene expression in beta cells",3,35,0.0022965879265091863,0.3835414221376108,0.7608175612021814,3,12,8.479966080135679E-4,9606,Homo sapiens,"MAFA;GCK","","R-HSA-211346;R-HSA-211289;R-HSA-211272"
R-HSA-4420332,"Defective B3GALT6 causes EDSP2 and SEMDJL1",2,21,0.0013779527559055118,0.3852053641579578,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-4420365"
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",2,21,0.0013779527559055118,0.3852053641579578,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-3560804"
R-HSA-432047,"Passive transport by Aquaporins",2,21,0.0013779527559055118,0.3852053641579578,0.7608175612021814,6,8,5.653310720090453E-4,9606,Homo sapiens,"AQP9","","R-HSA-507875;R-HSA-507873;R-HSA-507871;R-HSA-507870;R-HSA-507869;R-HSA-507868"
R-HSA-69306,"DNA Replication",12,169,0.011089238845144357,0.38888071989910844,0.7608175612021814,29,58,0.004098650272065578,9606,Homo sapiens,"CCNA2;CDT1;CCNE2;HIST1H2AI;CCNE1;UBE2C;FOSB;HIST1H2BH;CDC6;MCM2","","R-HSA-9749215;R-HSA-69005;R-HSA-68940;R-HSA-69006;R-HSA-68944;R-HSA-68688;R-HSA-9749253;R-HSA-69015;R-HSA-69016;R-HSA-9749197;R-HSA-69019;R-HSA-68954;R-HSA-9749320;R-HSA-9757257;R-HSA-9757258;R-HSA-68960;R-HSA-68712;R-HSA-176942;R-HSA-9749350;R-HSA-9749286;R-HSA-69299;R-HSA-9749351;R-HSA-68914;R-HSA-68917;R-HSA-68916;R-HSA-68919;R-HSA-68918;R-HSA-169468;R-HSA-9749098"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",6,80,0.005249343832020997,0.39835029026828117,0.7608175612021814,26,48,0.0033919864320542717,9606,Homo sapiens,"EGR1;ID1;FOSB;FOS","","R-HSA-9613202;R-HSA-9031624;R-HSA-9613207;R-HSA-9613460;R-HSA-9613210;R-HSA-9031616;R-HSA-9612483;R-HSA-9621386;R-HSA-9613451;R-HSA-9621385;R-HSA-9031575;R-HSA-9612493;R-HSA-9621042;R-HSA-9620723;R-HSA-9620663;R-HSA-9621048;R-HSA-9612514;R-HSA-9613219;R-HSA-9612516;R-HSA-9621035;R-HSA-9621032;R-HSA-9612073;R-HSA-9616105;R-HSA-9616110;R-HSA-9616367;R-HSA-9612076"
R-HSA-9017802,"Noncanonical activation of NOTCH3",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"NOTCH3","","R-HSA-9017817;R-HSA-9017797"
R-HSA-68689,"CDC6 association with the ORC:origin complex",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"CDC6","","R-HSA-68688;R-HSA-9749215"
R-HSA-8849470,"PTK6 Regulates Cell Cycle",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"CCNE1","","R-HSA-8848436;R-HSA-8848414"
R-HSA-8985586,"SLIT2:ROBO1 increases RHOA activity",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"ROBO1","","R-HSA-8985594;R-HSA-8985591"
R-HSA-5688890,"Defective CSF2RA causes SMDP4",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"MBL2","","R-HSA-5688899"
R-HSA-9652817,"Signaling by MAPK mutants",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"DUSP9","","R-HSA-9652816"
R-HSA-5688849,"Defective CSF2RB causes SMDP5",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"MBL2","","R-HSA-5688884"
R-HSA-193681,"Ceramide signalling",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,1,2,1.4133276800226132E-4,9606,Homo sapiens,"NGFR","","R-HSA-193672"
R-HSA-9758920,"Formation of lateral plate mesoderm",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,2,5,3.5333192000565333E-4,9606,Homo sapiens,"COL4A1","","R-HSA-9759892;R-HSA-9759859"
R-HSA-9033500,"TYSND1 cleaves peroxisomal proteins",1,8,5.249343832020997E-4,0.3984646038231734,0.7608175612021814,1,7,4.946646880079147E-4,9606,Homo sapiens,"ACAA1","","R-HSA-9033529"
R-HSA-194068,"Bile acid and bile salt metabolism",9,125,0.008202099737532808,0.39899125861197016,0.7608175612021814,21,99,0.006995972016111935,9606,Homo sapiens,"CYP39A1;SLCO1B1;CH25H;SLC10A1;AKR1D1;SLCO1B3;ALB;CYP8B1;SLC27A5","","R-HSA-192067;R-HSA-194083;R-HSA-193824;R-HSA-192033;R-HSA-159425;R-HSA-193766;R-HSA-192137;R-HSA-194121;R-HSA-193711;R-HSA-191983;R-HSA-193709;R-HSA-192178;R-HSA-193746;R-HSA-193845;R-HSA-193755;R-HSA-9733960;R-HSA-9733545;R-HSA-194079;R-HSA-193407;R-HSA-193821;R-HSA-192157"
R-HSA-112311,"Neurotransmitter clearance",3,36,0.002362204724409449,0.40049836948484807,0.7608175612021814,3,16,0.0011306621440180906,9606,Homo sapiens,"BCHE;ALDH2;SLC22A1","","R-HSA-372519;R-HSA-374919;R-HSA-380608"
R-HSA-3560801,"Defective B3GAT3 causes JDSSDHD",2,22,0.0014435695538057743,0.4073599680772364,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-3560802"
R-HSA-176407,"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",2,22,0.0014435695538057743,0.4073599680772364,0.7608175612021814,2,3,2.1199915200339198E-4,9606,Homo sapiens,"CDC20;UBE2C","","R-HSA-174224;R-HSA-174070"
R-HSA-6798163,"Choline catabolism",2,22,0.0014435695538057743,0.4073599680772364,0.7608175612021814,2,8,5.653310720090453E-4,9606,Homo sapiens,"DMGDH;BHMT","","R-HSA-6797653;R-HSA-1614654"
R-HSA-68882,"Mitotic Anaphase",17,249,0.016338582677165356,0.41560974608738244,0.7608175612021814,7,32,0.002261324288036181,9606,Homo sapiens,"UBE2C;CDCA5;PLK1;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C","","R-HSA-174144;R-HSA-9624800;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-888590,"GABA synthesis, release, reuptake and degradation",3,37,0.0024278215223097113,0.41732177672216353,0.7608175612021814,4,10,7.066638400113067E-4,9606,Homo sapiens,"SLC6A13;CPLX2","","R-HSA-888589;R-HSA-444007;R-HSA-352029;R-HSA-917744"
R-HSA-8963693,"Aspartate and asparagine metabolism",3,37,0.0024278215223097113,0.41732177672216353,0.7608175612021814,3,11,7.773302240124373E-4,9606,Homo sapiens,"FOLH1;ASPG;ASPA","","R-HSA-5693783;R-HSA-5691507;R-HSA-6797627"
R-HSA-2142691,"Synthesis of Leukotrienes (LT) and Eoxins (EX)",4,52,0.0034120734908136482,0.4204137364908507,0.7608175612021814,3,20,0.0014133276800226133,9606,Homo sapiens,"CYP4F2;CYP4A22;CYP4A11","","R-HSA-2161792;R-HSA-2161745;R-HSA-211873"
R-HSA-9033241,"Peroxisomal protein import",5,67,0.004396325459317585,0.4210847177444903,0.7608175612021814,8,26,0.0018373259840293971,9606,Homo sapiens,"EPHX2;EHHADH;HAO1;ACAA1;HAO2","","R-HSA-9033529;R-HSA-9033240;R-HSA-9033514;R-HSA-9033233;R-HSA-9033232;R-HSA-9033235;R-HSA-9033236;R-HSA-9033238"
R-HSA-2555396,"Mitotic Metaphase and Anaphase",17,250,0.016404199475065617,0.4219586708689773,0.7608175612021814,8,33,0.002331990672037312,9606,Homo sapiens,"UBE2C;CDCA5;PLK1;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C","","R-HSA-163010;R-HSA-174144;R-HSA-9624800;R-HSA-2467798;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121"
R-HSA-9613829,"Chaperone Mediated Autophagy",2,23,0.0015091863517060367,0.42911926656887944,0.7608175612021814,9,19,0.0013426612960214825,9606,Homo sapiens,"HBB;CFTR","","R-HSA-9625188;R-HSA-9620197;R-HSA-9622840;R-HSA-9615721;R-HSA-9624158;R-HSA-9622831;R-HSA-9626060;R-HSA-9625196;R-HSA-9625197"
R-HSA-4419969,"Depolymerisation of the Nuclear Lamina",2,23,0.0015091863517060367,0.42911926656887944,0.7608175612021814,2,6,4.2399830400678397E-4,9606,Homo sapiens,"CCNB1;CDK1","","R-HSA-5195402;R-HSA-5244669"
R-HSA-2142845,"Hyaluronan metabolism",2,23,0.0015091863517060367,0.42911926656887944,0.7608175612021814,3,13,9.186629920146986E-4,9606,Homo sapiens,"HMMR;LYVE1","","R-HSA-2160915;R-HSA-2160884;R-HSA-2160892"
R-HSA-5633008,"TP53 Regulates Transcription of Cell Death Genes",6,83,0.005446194225721785,0.4317665969214044,0.7608175612021814,9,68,0.004805314112076885,9606,Homo sapiens,"TP53I3;IGFBP3;BIRC5","","R-HSA-6797766;R-HSA-6799462;R-HSA-6797763;R-HSA-6800035;R-HSA-6799441;R-HSA-6800044;R-HSA-6799466;R-HSA-6799722;R-HSA-6800042"
R-HSA-983189,"Kinesins",5,68,0.004461942257217848,0.43340030734718615,0.7608175612021814,5,14,9.893293760158293E-4,9606,Homo sapiens,"KIF18B;RACGAP1;KIFC1;KIF2C;KIF20A","","R-HSA-990478;R-HSA-983259;R-HSA-990489;R-HSA-984648;R-HSA-983266"
R-HSA-69190,"DNA strand elongation",3,38,0.0024934383202099737,0.43398757606197425,0.7608175612021814,2,15,0.00105999576001696,9606,Homo sapiens,"FOSB;MCM2","","R-HSA-176942;R-HSA-169468"
R-HSA-8964011,"HDL clearance",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,5,5,3.5333192000565333E-4,9606,Homo sapiens,"APOA1","","R-HSA-349637;R-HSA-349638;R-HSA-264848;R-HSA-264834;R-HSA-8858252"
R-HSA-9027283,"Erythropoietin activates STAT5",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,3,3,2.1199915200339198E-4,9606,Homo sapiens,"EPO","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-629587,"Highly sodium permeable postsynaptic acetylcholine nicotinic receptors",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,2,2,1.4133276800226132E-4,9606,Homo sapiens,"CHRNA4","","R-HSA-622325;R-HSA-629588"
R-HSA-3595172,"Defective CHST3 causes SEDCJD",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"DCN","","R-HSA-3595175"
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"DCN","","R-HSA-3636919"
R-HSA-434313,"Intracellular metabolism of fatty acids regulates insulin secretion",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,1,2,1.4133276800226132E-4,9606,Homo sapiens,"ACSL4","","R-HSA-434382"
R-HSA-2161517,"Abacavir transmembrane transport",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,1,3,2.1199915200339198E-4,9606,Homo sapiens,"SLC22A1","","R-HSA-2161500"
R-HSA-8866423,"VLDL assembly",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,1,5,3.5333192000565333E-4,9606,Homo sapiens,"APOC4","","R-HSA-8866321"
R-HSA-9662001,"Defective factor VIII causes hemophilia A",1,9,5.905511811023622E-4,0.43550423923039516,0.7608175612021814,1,8,5.653310720090453E-4,9606,Homo sapiens,"F9","","R-HSA-9668365"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",8,114,0.007480314960629921,0.43727270319952716,0.7608175612021814,21,38,0.002685322592042965,9606,Homo sapiens,"NOTCH3;HIST1H2AI;E2F1;HIST1H2BH","","R-HSA-1912349;R-HSA-1912415;R-HSA-9017835;R-HSA-1912382;R-HSA-1912409;R-HSA-1912379;R-HSA-1912378;R-HSA-1912372;R-HSA-1912374;R-HSA-1912369;R-HSA-9604831;R-HSA-9604829;R-HSA-9604834;R-HSA-1912366;R-HSA-1912362;R-HSA-4395231;R-HSA-1912353;R-HSA-1912416;R-HSA-1912352;R-HSA-9021364;R-HSA-1912355"
R-HSA-68867,"Assembly of the pre-replicative complex",8,114,0.007480314960629921,0.43727270319952716,0.7608175612021814,12,23,0.0016253268320260052,9606,Homo sapiens,"CDT1;HIST1H2AI;UBE2C;HIST1H2BH;CDC6;MCM2","","R-HSA-68688;R-HSA-9749253;R-HSA-9749350;R-HSA-9749286;R-HSA-9749351;R-HSA-68712;R-HSA-9749197;R-HSA-9749215;R-HSA-9749320;R-HSA-9757257;R-HSA-9757258;R-HSA-9749098"
R-HSA-112310,"Neurotransmitter release cycle",7,100,0.006561679790026247,0.4501851613787302,0.7608175612021814,17,37,0.0026146562080418346,9606,Homo sapiens,"GLS2;SLC22A1;SLC6A13;SLC1A2;CPLX2","","R-HSA-888589;R-HSA-380901;R-HSA-380869;R-HSA-444007;R-HSA-210404;R-HSA-380905;R-HSA-374922;R-HSA-70609;R-HSA-372529;R-HSA-374896;R-HSA-374899;R-HSA-352029;R-HSA-210426;R-HSA-380574;R-HSA-372505;R-HSA-210430;R-HSA-917744"
R-HSA-9709603,"Impaired BRCA2 binding to PALB2",2,24,0.0015748031496062992,0.4504479898705197,0.7608175612021814,1,1,7.066638400113066E-5,9606,Homo sapiens,"RAD51AP1;EXO1","","R-HSA-9709601"
R-HSA-2243919,"Crosslinking of collagen fibrils",2,24,0.0015748031496062992,0.4504479898705197,0.7608175612021814,12,13,9.186629920146986E-4,9606,Homo sapiens,"COL1A1;COL4A1","","R-HSA-2559639;R-HSA-2395302;R-HSA-2395223;R-HSA-2243926;R-HSA-2395314;R-HSA-2395340;R-HSA-2395324;R-HSA-2243931;R-HSA-2002466;R-HSA-2395257;R-HSA-2395322;R-HSA-2250301"
R-HSA-1237044,"Erythrocytes take up carbon dioxide and release oxygen",2,24,0.0015748031496062992,0.4504479898705197,0.7608175612021814,2,8,5.653310720090453E-4,9606,Homo sapiens,"HBB;HBA2;HBA1","","R-HSA-6806831;R-HSA-1237325"
R-HSA-1480926,"O2/CO2 exchange in erythrocytes",2,24,0.0015748031496062992,0.4504479898705197,0.7608175612021814,3,14,9.893293760158293E-4,9606,Homo sapiens,"HBB;HBA2;HBA1","","R-HSA-1247668;R-HSA-6806831;R-HSA-1237325"
