Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,6,3.9517881841533294E-4,0.2393011966891755,0.6945671535539548,2,5,3.5516408580764315E-4,9606,Homo sapiens,"E2F1","","R-HSA-140217;R-HSA-4331327"
R-HSA-193670,"p75NTR negatively regulates cell cycle via SC1",1,6,3.9517881841533294E-4,0.2393011966891755,0.6945671535539548,1,3,2.1309845148458588E-4,9606,Homo sapiens,"NGFR","","R-HSA-193643"
R-HSA-112303,"Electric Transmission Across Gap Junctions",1,6,3.9517881841533294E-4,0.2393011966891755,0.6945671535539548,1,4,2.841312686461145E-4,9606,Homo sapiens,"GJA10","","R-HSA-375340"
R-HSA-390651,"Dopamine receptors",1,6,3.9517881841533294E-4,0.2393011966891755,0.6945671535539548,1,4,2.841312686461145E-4,9606,Homo sapiens,"DRD1","","R-HSA-390835"
R-HSA-112307,"Transmission across Electrical Synapses ",1,6,3.9517881841533294E-4,0.2393011966891755,0.6945671535539548,1,4,2.841312686461145E-4,9606,Homo sapiens,"GJA10","","R-HSA-375340"
R-HSA-173736,"Alternative complement activation",1,6,3.9517881841533294E-4,0.2393011966891755,0.6945671535539548,2,9,6.392953544537576E-4,9606,Homo sapiens,"CFP","","R-HSA-174551;R-HSA-173754"
R-HSA-913709,"O-linked glycosylation of mucins",5,73,0.004808008957386551,0.24207245336731598,0.6945671535539548,16,16,0.001136525074584458,9606,Homo sapiens,"CHST4;MUC5B;MUC3A;MUC6","","R-HSA-5694487;R-HSA-977071;R-HSA-1964505;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-6786012;R-HSA-914006;R-HSA-981809"
R-HSA-174184,"Cdc20:Phospho-APC/C mediated degradation of Cyclin A",5,73,0.004808008957386551,0.24207245336731598,0.6945671535539548,3,3,2.1309845148458588E-4,9606,Homo sapiens,"CDC20;CCNA2;UBE2C;CDK1;BUB1B","","R-HSA-174171;R-HSA-174104;R-HSA-174255"
R-HSA-2299718,"Condensation of Prophase Chromosomes",4,55,0.003622472502140552,0.2436759176814589,0.6945671535539548,8,10,7.103281716152863E-4,9606,Homo sapiens,"CCNB1;PLK1;CDK1;HIST1H3H","","R-HSA-2245218;R-HSA-2288097;R-HSA-2301205;R-HSA-2294580;R-HSA-2172678;R-HSA-2294600;R-HSA-2294574;R-HSA-2294590"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",6,92,0.006059408549035105,0.24533163623620724,0.6945671535539548,9,12,8.523938059383435E-4,9606,Homo sapiens,"CCNB2;CCNB1;PLK1;CDK1;NEK2;AURKA","","R-HSA-3000319;R-HSA-3002798;R-HSA-4086410;R-HSA-3002811;R-HSA-2562526;R-HSA-2574845;R-HSA-3000327;R-HSA-3000310;R-HSA-2574840"
R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",2,21,0.0013831258644536654,0.24846155428806171,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-3560804"
R-HSA-4420332,"Defective B3GALT6 causes EDSP2 and SEMDJL1",2,21,0.0013831258644536654,0.24846155428806171,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-4420365"
R-HSA-8854518,"AURKA Activation by TPX2",5,74,0.004873872093789106,0.25047725014443867,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"PLK1;CDK1;NEK2;HMMR;AURKA","","R-HSA-8853405;R-HSA-8853419"
R-HSA-5693537,"Resolution of D-Loop Structures",3,38,0.002502799183297109,0.25114092277722344,0.6945671535539548,9,10,7.103281716152863E-4,9606,Homo sapiens,"EME1;EXO1","","R-HSA-5693589;R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686430;R-HSA-5686410;R-HSA-5686475;R-HSA-5686440"
R-HSA-9031628,"NGF-stimulated transcription",4,56,0.0036883356385431073,0.2534870087158565,0.6945671535539548,4,37,0.0026282142349765593,9606,Homo sapiens,"ID1;FOSB;FOS","","R-HSA-9031624;R-HSA-9613460;R-HSA-9613451;R-HSA-9031575"
R-HSA-5083635,"Defective B3GALTL causes PpS",3,39,0.002568662319699664,0.26328880699413415,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"ADAMTS13;ADAMTSL2;CFP","","R-HSA-6785565"
R-HSA-2453902,"The canonical retinoid cycle in rods (twilight vision)",4,57,0.003754198774945663,0.26337781357378887,0.6945671535539548,1,25,0.0017758204290382155,9606,Homo sapiens,"RDH16;RDH5","","R-HSA-2454081"
R-HSA-5173105,"O-linked glycosylation",8,133,0.00875979714153988,0.26399265567872887,0.6945671535539548,18,27,0.001917886063361273,9606,Homo sapiens,"ADAMTS13;ADAMTSL2;CFP;CHST4;MUC5B;MUC3A;MUC6","","R-HSA-5694487;R-HSA-977071;R-HSA-5173005;R-HSA-1964505;R-HSA-5173192;R-HSA-913675;R-HSA-1964501;R-HSA-914017;R-HSA-914018;R-HSA-914012;R-HSA-914008;R-HSA-914010;R-HSA-981497;R-HSA-914005;R-HSA-981814;R-HSA-6786012;R-HSA-914006;R-HSA-981809"
R-HSA-3560801,"Defective B3GAT3 causes JDSSDHD",2,22,0.0014489890008562208,0.26523519011831664,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"GPC3;DCN","","R-HSA-3560802"
R-HSA-176407,"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",2,22,0.0014489890008562208,0.26523519011831664,0.6945671535539548,2,3,2.1309845148458588E-4,9606,Homo sapiens,"CDC20;UBE2C","","R-HSA-174224;R-HSA-174070"
R-HSA-190374,"FGFR1c and Klotho ligand binding and activation",1,7,4.610419548178884E-4,0.273207746583744,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"FGF23","","R-HSA-191062;R-HSA-190268"
R-HSA-174577,"Activation of C3 and C5",1,7,4.610419548178884E-4,0.273207746583744,0.6945671535539548,2,4,2.841312686461145E-4,9606,Homo sapiens,"CFP","","R-HSA-173680;R-HSA-166817"
R-HSA-1566977,"Fibronectin matrix formation",1,7,4.610419548178884E-4,0.273207746583744,0.6945671535539548,1,3,2.1309845148458588E-4,9606,Homo sapiens,"CEACAM6","","R-HSA-202723"
R-HSA-5663205,"Infectious disease",74,1512,0.0995850622406639,0.27642753418062804,0.6945671535539548,48,897,0.06371643699389118,9606,Homo sapiens,"IGHM;TAT;IGHV1-2;IGHV1-46;IGLV8-61;IGLV4-60;IGHG3;IGLV2-8;IGHG4;IGHG1;IGHG2;IGKV2-29;IGKV1-16;IGKV1-17;IGKV2-28;IGLV7-46;IGLC3;IGKV1-12;IGLC1;IGLC2;IGHV3-7;IGHV3-30;HIST1H2AI;IGHV3-33;IGKV3D-20;IGKV1D-39;IGKV2D-28;IGLV1-36;IGKV4-1;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGHV4-59;IGHV1-67;IGLV3-1;IGHV3-48;ADCY1;IGHV1-69;IGLV2-11;IGLV3-25;IGLV3-27;IGLV1-40;IGKC;IGLV1-47;IGLV5-45;IGLV6-57;IGKV1-39;IGLV2-14;IGLV1-44;IGKV3-15;GPC3;IGLV2-18;SFN;HIST1H3H;IGKV1-33;IGKV3-11;IGLC7;IGHV3-53;UBE2C;IGHV3-11;IGKV1-5;IGHV3-13;IGKV1D-16;IGLV7-43;IGLV2-23;MKRN3;IGKV3-20","","R-HSA-9664275;R-HSA-167234;R-HSA-9664273;R-HSA-9621073;R-HSA-392129;R-HSA-9664278;R-HSA-9664406;R-HSA-9614810;R-HSA-9729500;R-HSA-9666458;R-HSA-9614811;R-HSA-9691421;R-HSA-9664285;R-HSA-167181;R-HSA-9666435;R-HSA-170706;R-HSA-9666433;R-HSA-170704;R-HSA-167191;R-HSA-9664261;R-HSA-9694661;R-HSA-167192;R-HSA-9697423;R-HSA-9664271;R-HSA-9664270;R-HSA-167196;R-HSA-9664397;R-HSA-167197;R-HSA-9664268;R-HSA-9694579;R-HSA-167459;R-HSA-163617;R-HSA-9698928;R-HSA-167076;R-HSA-9666426;R-HSA-9623096;R-HSA-9666425;R-HSA-9699007;R-HSA-167150;R-HSA-9666430;R-HSA-167148;R-HSA-9666428;R-HSA-167090;R-HSA-9614816;R-HSA-168184;R-HSA-9727919;R-HSA-111930;R-HSA-9698988"
R-HSA-5619507,"Activation of HOX genes during differentiation",7,116,0.0076401238226964365,0.28044404231975406,0.6945671535539548,33,43,0.0030544111379457307,9606,Homo sapiens,"HOXD1;HOXD4;HIST1H3H","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617864;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617446;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",7,116,0.0076401238226964365,0.28044404231975406,0.6945671535539548,33,43,0.0030544111379457307,9606,Homo sapiens,"HOXD1;HOXD4;HIST1H3H","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617864;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617446;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-4419969,"Depolymerisation of the Nuclear Lamina",2,23,0.0015148521372587763,0.28200813330218155,0.6945671535539548,2,6,4.2619690296917176E-4,9606,Homo sapiens,"CCNB1;CDK1","","R-HSA-5195402;R-HSA-5244669"
R-HSA-2142845,"Hyaluronan metabolism",2,23,0.0015148521372587763,0.28200813330218155,0.6945671535539548,3,13,9.234266230998721E-4,9606,Homo sapiens,"HMMR;LYVE1","","R-HSA-2160915;R-HSA-2160884;R-HSA-2160892"
R-HSA-5173214,"O-glycosylation of TSR domain-containing proteins",3,41,0.002700388592504775,0.2877808376818056,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"ADAMTS13;ADAMTSL2;CFP","","R-HSA-5173005;R-HSA-5173192"
R-HSA-190861,"Gap junction assembly",3,41,0.002700388592504775,0.2877808376818056,0.6945671535539548,1,16,0.001136525074584458,9606,Homo sapiens,"GJB3;GJA10","","R-HSA-190682"
R-HSA-199418,"Negative regulation of the PI3K/AKT network",8,137,0.009023249687150101,0.28976248288694983,0.6945671535539548,1,10,7.103281716152863E-4,9606,Homo sapiens,"IL1RL1;PDGFRA;HGF;FGF23;FGFR2","","R-HSA-2316434"
R-HSA-8964058,"HDL remodeling",2,24,0.0015807152736613318,0.29874719208935896,0.6945671535539548,7,13,9.234266230998721E-4,9606,Homo sapiens,"CETP;LCAT","","R-HSA-266310;R-HSA-264678;R-HSA-264695;R-HSA-264689;R-HSA-349404;R-HSA-266328;R-HSA-266315"
R-HSA-9754189,"Germ layer formation at gastrulation",2,24,0.0015807152736613318,0.29874719208935896,0.6945671535539548,4,11,7.813609887768149E-4,9606,Homo sapiens,"SOX2","","R-HSA-9756661;R-HSA-9754480;R-HSA-452353;R-HSA-480378"
R-HSA-3301854,"Nuclear Pore Complex (NPC) Disassembly",3,42,0.0027662517289073307,0.30009479149508,0.6945671535539548,1,2,1.4206563432305724E-4,9606,Homo sapiens,"CCNB2;CCNB1;CDK1","","R-HSA-2990882"
R-HSA-2559585,"Oncogene Induced Senescence",3,42,0.0027662517289073307,0.30009479149508,0.6945671535539548,4,19,0.001349623526069044,9606,Homo sapiens,"ID1;E2F1","","R-HSA-8979082;R-HSA-3209109;R-HSA-3209096;R-HSA-3209165"
R-HSA-69473,"G2/M DNA damage checkpoint",5,80,0.0052690509122044395,0.30223424178674696,0.6945671535539548,5,12,8.523938059383435E-4,9606,Homo sapiens,"CCNB1;EXO1;UBE2C;CDK1;MKRN3;SFN","","R-HSA-5683735;R-HSA-69891;R-HSA-6799332;R-HSA-170070;R-HSA-75016"
R-HSA-8985586,"SLIT2:ROBO1 increases RHOA activity",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"ROBO1","","R-HSA-8985594;R-HSA-8985591"
R-HSA-68689,"CDC6 association with the ORC:origin complex",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CDC6","","R-HSA-68688;R-HSA-9749215"
R-HSA-8849470,"PTK6 Regulates Cell Cycle",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CCNE1","","R-HSA-8848436;R-HSA-8848414"
R-HSA-9652817,"Signaling by MAPK mutants",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"DUSP9","","R-HSA-9652816"
R-HSA-193681,"Ceramide signalling",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,1,2,1.4206563432305724E-4,9606,Homo sapiens,"NGFR","","R-HSA-193672"
R-HSA-8981373,"Intestinal hexose absorption",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,1,3,2.1309845148458588E-4,9606,Homo sapiens,"RSC1A1","","R-HSA-8932955"
R-HSA-5632681,"Ligand-receptor interactions",1,8,5.269050912204439E-4,0.30560506970573464,0.6945671535539548,1,4,2.841312686461145E-4,9606,Homo sapiens,"GAS1","","R-HSA-5632649"
R-HSA-201556,"Signaling by ALK",3,43,0.002832114865309886,0.3124348510117605,0.6945671535539548,26,40,0.0028413126864611452,9606,Homo sapiens,"MYCN;MDK","","R-HSA-9701524;R-HSA-9725332;R-HSA-9700120;R-HSA-9700121;R-HSA-9700164;R-HSA-9701507;R-HSA-9725315;R-HSA-9667914;R-HSA-9700175;R-HSA-9700168;R-HSA-9700171;R-HSA-9700149;R-HSA-9700662;R-HSA-9701488;R-HSA-201510;R-HSA-9700156;R-HSA-201515;R-HSA-9725117;R-HSA-9700154;R-HSA-201521;R-HSA-9700647;R-HSA-9701485;R-HSA-9700142;R-HSA-9700200;R-HSA-9700648;R-HSA-9700137"
R-HSA-156580,"Phase II - Conjugation of compounds",14,263,0.017322004873872095,0.31613425741044365,0.6945671535539548,15,72,0.005114362835630061,9606,Homo sapiens,"UGT2B10;SULT1C2;GLYATL1;ACSM3;NAT2;GSTA2;CYP1A2;THRSP;ACSM5;GLYAT;UGT2B7;GSTM5","","R-HSA-76386;R-HSA-176646;R-HSA-177157;R-HSA-176585;R-HSA-159566;R-HSA-1247935;R-HSA-159567;R-HSA-159443;R-HSA-174931;R-HSA-158832;R-HSA-159574;R-HSA-176054;R-HSA-174967;R-HSA-176474;R-HSA-176669"
R-HSA-195258,"RHO GTPase Effectors",17,326,0.02147138246723309,0.3211383209555815,0.6945671535539548,21,113,0.008026708339252734,9606,Homo sapiens,"PLK1;BUB1B;CDCA8;IQGAP3;AURKB;ZWINT;CDC20;CENPF;CENPI;PRC1;MKRN3;CENPM;BIRC5;SFN;KIF2C;HIST1H3H;CFTR","","R-HSA-5626549;R-HSA-5666160;R-HSA-5672304;R-HSA-5666129;R-HSA-75016;R-HSA-5627071;R-HSA-5625849;R-HSA-5625784;R-HSA-5625848;R-HSA-5625883;R-HSA-5666169;R-HSA-5626469;R-HSA-5625797;R-HSA-5625796;R-HSA-5671970;R-HSA-5627072;R-HSA-5625774;R-HSA-5625870;R-HSA-5627275;R-HSA-5626507;R-HSA-5672329"
R-HSA-168256,"Immune System",128,2698,0.17769874201409472,0.3230470351370741,0.6945671535539548,197,1645,0.11684898423071459,9606,Homo sapiens,"FCN2;CDA;FCN3;EPO;HP;IGLV8-61;IGHG3;SOX2;IGLV2-8;CDC20;IGHG4;IGHG1;MT2A;IGHG2;IGKV1-16;IGKV1-17;IGKV1-12;IGHV3-7;IGHV3-30;HGF;IGHV3-33;LIFR;IGKV1D-39;MUC3A;IGKV2D-28;IGLV1-36;IGKV4-1;KIF20A;CLEC4G;IGSF3;IGHV4-59;IGHV1-67;IGHV1-69;CD1D;CFP;IQGAP3;PLAC8;IGLV2-11;IGLV1-40;C6;RACGAP1;C7;IGLV1-47;IGLV6-57;IGLV2-14;C9;IGLV1-44;IGKV3-15;IGLV2-18;HIST1H3H;IGKV3-11;TSLP;UBE2C;IGHV3-11;IGHV3-13;IGKV1D-16;IGLV7-43;DEFA1;BPIFB2;IGLV2-23;LCN2;IGKV3-20;IGHM;IGHV1-2;IGHV1-46;TREM2;CXCL2;IGLV4-60;GHR;IGKV2-29;IGKV2-28;IGLV7-46;IGLC3;IGLC1;IGLC2;MMP7;MME;IGKV3D-20;FOS;COL2A1;CEACAM6;BIRC5;KIF2C;DNASE1L3;IGLV3-19;IGKV2-30;IGHV2-70;IGHV2-5;IGLV3-1;IGHV3-48;IGLV3-25;IL1RL1;IGLV3-27;IGKC;IGLV5-45;IGKV1-39;CCL19;IGKV1-33;MUC6;IGLC7;IGHV3-53;IGKV1-5;MUC5B;GSTA2;CFHR3;S100P","","R-HSA-741386;R-HSA-688137;R-HSA-202248;R-HSA-1168393;R-HSA-1168394;R-HSA-1362485;R-HSA-6783556;R-HSA-6783552;R-HSA-1031716;R-HSA-1168445;R-HSA-1031713;R-HSA-1362465;R-HSA-1168423;R-HSA-173626;R-HSA-173631;R-HSA-6783524;R-HSA-1112666;R-HSA-937050;R-HSA-6800434;R-HSA-1168456;R-HSA-1168459;R-HSA-2530429;R-HSA-448603;R-HSA-983147;R-HSA-983140;R-HSA-173680;R-HSA-448629;R-HSA-983157;R-HSA-983156;R-HSA-981621;R-HSA-983152;R-HSA-2424484;R-HSA-9606162;R-HSA-9606163;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2424482;R-HSA-8852481;R-HSA-173705;R-HSA-450187;R-HSA-2855077;R-HSA-173709;R-HSA-983709;R-HSA-983707;R-HSA-9606151;R-HSA-2454192;R-HSA-5229273;R-HSA-983703;R-HSA-173723;R-HSA-8983059;R-HSA-173720;R-HSA-983700;R-HSA-8983061;R-HSA-9606159;R-HSA-6793978;R-HSA-173725;R-HSA-983696;R-HSA-2855054;R-HSA-6783681;R-HSA-2530445;R-HSA-8983077;R-HSA-8983078;R-HSA-2530453;R-HSA-173754;R-HSA-2395801;R-HSA-1972385;R-HSA-2454240;R-HSA-1461971;R-HSA-2029272;R-HSA-6784160;R-HSA-2029273;R-HSA-2029270;R-HSA-1461982;R-HSA-2029271;R-HSA-2029268;R-HSA-977605;R-HSA-9014342;R-HSA-202453;R-HSA-6784189;R-HSA-2197697;R-HSA-8852580;R-HSA-168166;R-HSA-2454208;R-HSA-1462003;R-HSA-1462014;R-HSA-981728;R-HSA-450292;R-HSA-982778;R-HSA-982775;R-HSA-168184;R-HSA-2454239;R-HSA-982768;R-HSA-975118;R-HSA-1462039;R-HSA-8858500;R-HSA-982792;R-HSA-2395439;R-HSA-8862090;R-HSA-879362;R-HSA-1462041;R-HSA-8850326;R-HSA-1462023;R-HSA-450325;R-HSA-982810;R-HSA-5607757;R-HSA-9758604;R-HSA-5690702;R-HSA-5607756;R-HSA-982807;R-HSA-5690701;R-HSA-975122;R-HSA-5690740;R-HSA-202534;R-HSA-450337;R-HSA-8865711;R-HSA-1169210;R-HSA-450346;R-HSA-5696358;R-HSA-2395412;R-HSA-5696356;R-HSA-8850356;R-HSA-1169188;R-HSA-1169192;R-HSA-879411;R-HSA-166726;R-HSA-1471314;R-HSA-2730860;R-HSA-2730851;R-HSA-451418;R-HSA-1467209;R-HSA-210273;R-HSA-166753;R-HSA-8851436;R-HSA-1471354;R-HSA-1168767;R-HSA-210289;R-HSA-2730843;R-HSA-2730833;R-HSA-210300;R-HSA-9725206;R-HSA-1168789;R-HSA-2029467;R-HSA-6789615;R-HSA-166792;R-HSA-2029458;R-HSA-2029459;R-HSA-9691421;R-HSA-2029457;R-HSA-1168768;R-HSA-2029455;R-HSA-2029452;R-HSA-2029453;R-HSA-2029451;R-HSA-2396594;R-HSA-2029449;R-HSA-1168777;R-HSA-9724685;R-HSA-446877;R-HSA-2213248;R-HSA-2730888;R-HSA-166817;R-HSA-8948015;R-HSA-2730882;R-HSA-8852266;R-HSA-2730884;R-HSA-2730886;R-HSA-2730904;R-HSA-8950586;R-HSA-5696482;R-HSA-1168809;R-HSA-8948018;R-HSA-2029476;R-HSA-1168813;R-HSA-977359;R-HSA-8865613;R-HSA-168915;R-HSA-174551;R-HSA-977371;R-HSA-1168839;R-HSA-6809521;R-HSA-8948063;R-HSA-977363;R-HSA-1861621;R-HSA-8948066;R-HSA-1169402;R-HSA-1168894;R-HSA-1266684;R-HSA-6798743;R-HSA-6790036;R-HSA-9021306;R-HSA-6798739;R-HSA-6798751;R-HSA-6798749;R-HSA-199161;R-HSA-6798748;R-HSA-6798745"
R-HSA-2161541,"Abacavir metabolism",2,26,0.0017124415464664427,0.3320054478563408,0.6945671535539548,2,7,4.972297201307004E-4,9606,Homo sapiens,"ADH1C;PCK1","","R-HSA-2162096;R-HSA-2162078"
R-HSA-9027283,"Erythropoietin activates STAT5",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,3,3,2.1309845148458588E-4,9606,Homo sapiens,"EPO","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-629587,"Highly sodium permeable postsynaptic acetylcholine nicotinic receptors",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CHRNA4","","R-HSA-622325;R-HSA-629588"
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"DCN","","R-HSA-3636919"
R-HSA-3595172,"Defective CHST3 causes SEDCJD",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,1,1,7.103281716152862E-5,9606,Homo sapiens,"DCN","","R-HSA-3595175"
R-HSA-434313,"Intracellular metabolism of fatty acids regulates insulin secretion",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,1,2,1.4206563432305724E-4,9606,Homo sapiens,"ACSL4","","R-HSA-434382"
R-HSA-2161517,"Abacavir transmembrane transport",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,1,3,2.1309845148458588E-4,9606,Homo sapiens,"SLC22A1","","R-HSA-2161500"
R-HSA-8964572,"Lipid particle organization",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,1,4,2.841312686461145E-4,9606,Homo sapiens,"HSD17B13","","R-HSA-8862380"
R-HSA-159763,"Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus",1,9,5.927682276229994E-4,0.33656025091610775,0.6945671535539548,1,9,6.392953544537576E-4,9606,Homo sapiens,"PROZ","","R-HSA-163825"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",3,45,0.002963841138114997,0.33713918272485555,0.6945671535539548,28,35,0.002486148600653502,9606,Homo sapiens,"SOX2;DKK1","","R-HSA-2972975;R-HSA-480515;R-HSA-2972965;R-HSA-452750;R-HSA-2972964;R-HSA-2972967;R-HSA-480204;R-HSA-2972966;R-HSA-2972960;R-HSA-2972962;R-HSA-480470;R-HSA-452894;R-HSA-452958;R-HSA-452701;R-HSA-2972977;R-HSA-2972979;R-HSA-2972978;R-HSA-6800120;R-HSA-452838;R-HSA-452515;R-HSA-480685;R-HSA-452392;R-HSA-1112609;R-HSA-2972956;R-HSA-452338;R-HSA-2972949;R-HSA-2972948;R-HSA-480509"
R-HSA-193775,"Synthesis of bile acids and bile salts via 24-hydroxycholesterol",3,45,0.002963841138114997,0.33713918272485555,0.6945671535539548,4,28,0.0019889188805228015,9606,Homo sapiens,"CYP39A1;AKR1D1;CYP8B1","","R-HSA-192178;R-HSA-193746;R-HSA-193755;R-HSA-193709"
R-HSA-2219528,"PI3K/AKT Signaling in Cancer",7,124,0.008167028913916881,0.33769885066308447,0.6945671535539548,1,21,0.0014916891603921011,9606,Homo sapiens,"PDGFRA;HGF;FGF23;FGFR2","","R-HSA-2400009"
R-HSA-2980766,"Nuclear Envelope Breakdown",4,65,0.004281103866166107,0.3443541775100635,0.6945671535539548,5,13,9.234266230998721E-4,9606,Homo sapiens,"CCNB2;CCNB1;PLK1;CDK1","","R-HSA-2984220;R-HSA-5195402;R-HSA-5244669;R-HSA-2990882;R-HSA-2984226"
R-HSA-68886,"M Phase",21,416,0.027399064743463084,0.3481179050486045,0.6945671535539548,45,91,0.006463986361699105,9606,Homo sapiens,"UBE2C;CDCA5;PLK1;NCAPG;BUB1B;CDCA8;AURKB;ZWINT;CDC20;CCNB2;CENPF;CCNB1;PTTG1;CENPI;CDK1;CENPM;BIRC5;KIF2C;HIST1H3H;NEK2;KIF20A","","R-HSA-2514854;R-HSA-2245218;R-HSA-163010;R-HSA-174144;R-HSA-375302;R-HSA-2172194;R-HSA-156673;R-HSA-2288097;R-HSA-2467809;R-HSA-5195402;R-HSA-2467811;R-HSA-156682;R-HSA-1638803;R-HSA-2294574;R-HSA-2990882;R-HSA-2984226;R-HSA-2529015;R-HSA-2520883;R-HSA-2294580;R-HSA-380316;R-HSA-380508;R-HSA-2468287;R-HSA-2529020;R-HSA-2294590;R-HSA-2468293;R-HSA-2430533;R-HSA-9648114;R-HSA-2314566;R-HSA-2172678;R-HSA-174121;R-HSA-2294600;R-HSA-5244669;R-HSA-2214351;R-HSA-2466068;R-HSA-2984220;R-HSA-156723;R-HSA-9624800;R-HSA-2484822;R-HSA-380278;R-HSA-2467798;R-HSA-2172183;R-HSA-2301205;R-HSA-2467794;R-HSA-174202;R-HSA-1638821"
R-HSA-6783783,"Interleukin-10 signaling",5,86,0.005664229730619772,0.3554238664368936,0.6945671535539548,1,15,0.0010654922574229295,9606,Homo sapiens,"CCL19;CXCL2","","R-HSA-6784160"
R-HSA-2142753,"Arachidonic acid metabolism",9,168,0.011065006915629323,0.3594254366247436,0.6945671535539548,9,79,0.0056115925557607615,9606,Homo sapiens,"CYP2C9;CYP2C8;CYP1A2;CYP4A22;CYP4A11;CYP1A1;CYP2C19;CYP8B1","","R-HSA-2161792;R-HSA-2161745;R-HSA-76496;R-HSA-2161890;R-HSA-211873;R-HSA-2161795;R-HSA-2161940;R-HSA-2161814;R-HSA-2161899"
